cell,cycle_life,charge_policy,cycle,IR,Tavg,Tmin,Tmax,chargetime,QD,lable
16,483,80%)-4C,1.0,0.017278105,31.451782083734408,29.477814,34.856674,12.198891666666652,1.0074891,1.0096419
16,483,80%)-4C,2.0,0.017347479,31.4187611078524,28.911383,35.278572,12.198714999999963,1.0096419,1.0109127
16,483,80%)-4C,3.0,0.01713058,31.45302891570881,29.405764,34.742287,12.105184999999983,1.0109127,1.0113354
16,483,80%)-4C,4.0,0.01722336,31.501486013765984,29.470308,34.97192,12.188351666666676,1.0113354,1.0122658
16,483,80%)-4C,5.0,0.017235447,31.3004903187733,29.007246,34.82864,12.188980000000022,1.0122658,1.0125462
16,483,80%)-4C,6.0,0.01718452,31.351758134957784,29.241013,34.89529,12.187046666666658,1.0125462,1.0121589
16,483,80%)-4C,7.0,0.017139005,31.508537536443246,29.381935,34.637962,12.18401166666675,1.0121589,1.0130426
16,483,80%)-4C,8.0,0.017150186,31.551753806054865,29.519962,35.126431,12.10018000000006,1.0130426,1.0127177
16,483,80%)-4C,9.0,0.017255256,31.71408835557676,29.080444,35.687565,12.103986666666726,1.0127177,1.0117421
16,483,80%)-4C,10.0,0.016947251,31.851891400201612,29.763947,34.846653,12.179504999999942,1.0117421,1.0124011
16,483,80%)-4C,11.0,0.017095368,31.846916179512263,30.18565,35.128498,12.097726666666615,1.0124011,1.0124421
16,483,80%)-4C,12.0,0.017238149,31.931741355864787,29.452379,35.895618,12.102596666666674,1.0124421,1.0124487
16,483,80%)-4C,13.0,0.017210852,31.91635808366144,29.182291,35.431175,12.10320500000004,1.0124487,1.0131407
16,483,80%)-4C,14.0,0.016997227,31.839331325787427,29.903749,34.828156,12.180086666666709,1.0131407,1.0129745
16,483,80%)-4C,15.0,0.017200192,31.92610545472442,29.712999,35.785465,12.183133333333293,1.0129745,1.0129002
16,483,80%)-4C,16.0,0.017188942,31.831107478389,28.729828,35.393433,12.102633333333385,1.0129002,1.0127487
16,483,80%)-4C,17.0,0.016994396,31.799131731343294,29.852524,34.896816,12.096879999999995,1.0127487,1.0129133
16,483,80%)-4C,18.0,0.017142667,31.809118159533117,29.523661,35.221569,12.182406666666793,1.0129133,1.0124195
16,483,80%)-4C,19.0,0.017177204,31.598809005988038,29.244349,35.101486,12.183713333333435,1.0124195,1.0122899
16,483,80%)-4C,20.0,0.017138699,31.569531857852844,29.152481,34.910046,12.100815000000148,1.0122899,1.0125031
16,483,80%)-4C,21.0,0.017112121,31.73469442843237,29.447697,34.886829,12.181926666666792,1.0125031,1.0126318
16,483,80%)-4C,22.0,0.017209258,31.400566534883747,29.092299,34.826008,12.10063666666659,1.0126318,1.0125269
16,483,80%)-4C,23.0,0.017238341,31.071805668326718,28.599785,34.267151,12.185330000000006,1.0125269,1.0122935
16,483,80%)-4C,24.0,0.017277502,31.35756917605639,29.295048,35.005527,12.184760000000097,1.0122935,1.0120032
16,483,80%)-4C,25.0,0.017189922,31.37993172440952,29.05188,34.60358,12.183376666666542,1.0120032,1.0125823
16,483,80%)-4C,26.0,0.01719193,31.309908374407616,29.426125,34.744129,12.182900000000034,1.0125823,1.0124561
16,483,80%)-4C,27.0,0.017342847,31.563665195413748,29.200796,35.21534,12.187215000000045,1.0124561,1.0123631
16,483,80%)-4C,28.0,0.017141461,31.59616278769834,29.249241,34.819359,12.182626666666572,1.0123631,1.0121787
16,483,80%)-4C,29.0,0.01725921,31.306385020833353,29.083885,34.781273,12.185368333333221,1.0121787,1.012272
16,483,80%)-4C,30.0,0.017261595,31.038550149224793,28.783024,34.246536,12.185126666666717,1.012272,1.0121211
16,483,80%)-4C,31.0,0.017213127,31.26763760518445,28.937204,35.046642,12.182601666666839,1.0121211,1.0116489
16,483,80%)-4C,32.0,0.017197888,31.262514315684275,29.058332,34.411369,12.09996000000004,1.0116489,1.0117313
16,483,80%)-4C,33.0,0.017222529,31.20080825422045,29.241026,34.451672,12.100185000000057,1.0117313,1.0120749
16,483,80%)-4C,34.0,0.017346056,31.17682642211542,28.787592,34.448509,12.187876666666853,1.0120749,1.0116959
16,483,80%)-4C,35.0,0.017251154,31.398939022243695,29.363665,35.052975,12.100888333333327,1.0116959,1.0115694
16,483,80%)-4C,36.0,0.017283807,31.163573016798395,28.549093,34.767059,12.186706666666577,1.0115694,1.0114459
16,483,80%)-4C,37.0,0.017177768,31.0095271784314,28.940702,33.961857,12.09931666666671,1.0114459,1.0122371
16,483,80%)-4C,38.0,0.017221319,31.41987207347327,29.245718,35.053448,12.183216666666704,1.0122371,1.0115741
16,483,80%)-4C,39.0,0.017135305,31.483871466666663,29.372513,34.589005,12.099219999999816,1.0115741,1.0119472
16,483,80%)-4C,40.0,0.017220102,31.45822788521394,29.483768,35.366817,12.183406666666512,1.0119472,1.0107957
16,483,80%)-4C,41.0,0.017312381,31.71636281781379,28.738728,35.997719,12.105093333333206,1.0107957,1.0114151
16,483,80%)-4C,42.0,0.017045438,31.486907303118944,29.391136,34.620747,12.097531666666812,1.0114151,1.0113535
16,483,80%)-4C,43.0,0.017217083,31.512456215215234,29.231989,34.912128,12.184510000000106,1.0113535,1.011232
16,483,80%)-4C,44.0,0.017267417,31.421645343444197,28.820803,34.99015,12.103409999999956,1.011232,1.0110328
16,483,80%)-4C,45.0,0.017126916,31.405132371884346,28.773188,35.039131,12.098650000000392,1.0110328,1.0111427
16,483,80%)-4C,46.0,0.017205026,31.52266679861114,29.070616,35.037632,12.18410166666678,1.0111427,1.0112618
16,483,80%)-4C,47.0,0.017206311,31.296890833976832,28.79104,34.517094,12.184714999999658,1.0112618,1.0109428
16,483,80%)-4C,48.0,0.017135935,31.186070172211384,29.024237,33.917553,12.18214666666657,1.0109428,1.0112915
16,483,80%)-4C,49.0,0.017330654,31.566493488602575,28.95713,35.014412,12.104248333333333,1.0112915,1.0110332
16,483,80%)-4C,50.0,0.017189717,31.358443480119277,29.238859,34.747177,12.100466666666518,1.0110332,1.0107633
16,483,80%)-4C,51.0,0.017281787,31.288923855314984,29.155617,34.815929,12.10234166666681,1.0107633,1.0104234
16,483,80%)-4C,52.0,0.017322864,31.3575187361396,28.887457,35.078712,12.103855000000234,1.0104234,1.0110353
16,483,80%)-4C,53.0,0.017178891,31.218885076086988,28.972088,34.416615,12.10089666666657,1.0110353,1.0110501
16,483,80%)-4C,54.0,0.017289661,31.133607852772453,29.100739,34.710033,12.103425000000183,1.0110501,1.0107522
16,483,80%)-4C,55.0,0.017325981,31.196726208737836,28.757799,34.827206,12.105551666666482,1.0107522,1.0104693
16,483,80%)-4C,56.0,0.017196694,31.398796229770213,29.254654,35.183243,12.184239999999894,1.0104693,1.0102756
16,483,80%)-4C,57.0,0.017174339,31.358064173570007,29.091854,34.447365,12.184148333333239,1.0102756,1.0104555
16,483,80%)-4C,58.0,0.017191621,31.301805486000056,29.234282,34.624454,12.10050999999997,1.0104555,1.0104373
16,483,80%)-4C,59.0,0.017362248,31.317255395233392,28.895178,34.778347,12.106173333333572,1.0104373,1.0103335
16,483,80%)-4C,60.0,0.017238388,31.362000625246576,29.295385,34.746395,12.18573000000033,1.0103335,1.0093749
16,483,80%)-4C,61.0,0.017303832,31.199320879554655,28.670452,34.61079,12.188441666666282,1.0093749,1.009679
16,483,80%)-4C,62.0,0.017212583,30.98974182189055,28.76976,33.813095,12.185129999999965,1.009679,1.009478
16,483,80%)-4C,63.0,0.017257864,31.411324115107924,29.200796,34.920967,12.184615000000242,1.009478,1.0092705
16,483,80%)-4C,64.0,0.017212886,31.243892892430306,28.812119,34.206139,12.103783333333558,1.0092705,1.0094578
16,483,80%)-4C,65.0,0.017179966,31.084828460285195,28.831167,34.170532,12.183588333333319,1.0094578,1.0097951
16,483,80%)-4C,66.0,0.017411266,31.419603016393395,28.963497,36.067249,12.10736999999984,1.0097951,1.00959
16,483,80%)-4C,67.0,0.017153053,31.211733047571823,28.960459,34.308285,12.101083333333372,1.00959,1.0097984
16,483,80%)-4C,68.0,0.017224187,31.32406119361281,29.184475,35.005974,12.101938333333722,1.0097984,1.0093713
16,483,80%)-4C,69.0,0.017337168,31.429302340551146,28.705233,35.401554,12.19102166666659,1.0093713,1.00934
16,483,80%)-4C,70.0,0.017248813,31.450473653061202,28.793558,34.880577,12.106108333333395,1.00934,1.0094413
16,483,80%)-4C,71.0,0.017169854,31.40390065548778,29.400181,34.852486,12.184296666666826,1.0094413,1.0088146
16,483,80%)-4C,72.0,0.017296936,31.466306694779078,29.197458,35.010899,12.105309999999978,1.0088146,1.0090554
16,483,80%)-4C,73.0,0.017322339,31.464296532663347,28.458921,35.280273,12.107224999999744,1.0090554,1.0092149
