cell,cycle_life,charge_policy,cycle,IR,Tavg,Tmin,Tmax,chargetime,QD,lable
10,561,3.6C(9%)-5C,1.0,0.018386904,32.980265095701476,30.132919,37.525562,10.088654999999806,1.0651031,1.0690521
10,561,3.6C(9%)-5C,2.0,0.018265773,32.77324448350695,29.682396,37.652744,10.14954999999997,1.0690521,1.0705529
10,561,3.6C(9%)-5C,3.0,0.01822805,33.01518199087153,30.016275,37.922802,10.065766666666605,1.0705529,1.0715324
10,561,3.6C(9%)-5C,4.0,0.018166099,33.257355401666686,30.179855,38.520576,10.064168333333267,1.0715324,1.0720686
10,561,3.6C(9%)-5C,5.0,0.017997704,33.06522533668339,30.006828,38.545193,10.146915000000202,1.0720686,1.0723416
10,561,3.6C(9%)-5C,6.0,0.018006919,33.10756367963578,30.130226,38.081474,10.148354999999961,1.0723416,1.0725462
10,561,3.6C(9%)-5C,7.0,0.018033406,33.181129604938214,30.129452,38.305916,10.064361666666567,1.0725462,1.0728801
10,561,3.6C(9%)-5C,8.0,0.017972209,32.93886239730633,29.801542,38.448105,10.147219999999894,1.0728801,1.073001
10,561,3.6C(9%)-5C,9.0,0.01796392,33.02820836152575,29.997522,37.96204,10.147366666666736,1.073001,1.073199
10,561,3.6C(9%)-5C,10.0,0.017957224,33.102863264755484,30.083229,38.216167,10.063498333333216,1.073199,1.0731715
10,561,3.6C(9%)-5C,11.0,0.017936153,32.849167978315286,29.791636,37.843834,10.063768333333185,1.0731715,1.0732708
10,561,3.6C(9%)-5C,12.0,0.017893679,33.00470407444174,29.983299,38.037178,10.064048333333387,1.0732708,1.0734097
10,561,3.6C(9%)-5C,13.0,0.017905476,33.13483780984728,29.994762,38.098309,10.063595000000108,1.0734097,1.0735382
10,561,3.6C(9%)-5C,14.0,0.0178519,32.92256875041872,29.847139,37.995846,10.063358333333356,1.0735382,1.0736208
10,561,3.6C(9%)-5C,15.0,0.017833266,33.16652730912164,30.054781,38.350361,10.147220000000138,1.0736208,1.073716
10,561,3.6C(9%)-5C,16.0,0.017873516,33.17299671869914,29.95079,38.380089,10.147184999999688,1.073716,1.0737032
10,561,3.6C(9%)-5C,17.0,0.017823845,33.041905395329394,29.983397,37.951847,10.146728333333158,1.0737032,1.0737081
10,561,3.6C(9%)-5C,18.0,0.017814543,33.29473330383974,30.138393,38.567116,10.063933333333019,1.0737081,1.0739418
10,561,3.6C(9%)-5C,19.0,0.017857255,33.22021915656563,30.14773,38.57613,10.063260000000204,1.0739418,1.0738108
10,561,3.6C(9%)-5C,20.0,0.017803045,33.02198453511707,30.039289,38.021809,10.14674500000013,1.0738108,1.0738922
10,561,3.6C(9%)-5C,21.0,0.01783308,33.30976222676893,30.170446,38.600601,10.146433333333214,1.0738922,1.0738692
10,561,3.6C(9%)-5C,22.0,0.017758114,33.19438983108117,29.976017,38.588684,10.146736666666403,1.0738692,1.0738003
10,561,3.6C(9%)-5C,23.0,0.017804783,33.08756632450329,29.945894,38.20776,10.063061666666666,1.0738003,1.0737205
10,561,3.6C(9%)-5C,24.0,0.017798768,33.3347624324999,30.208878,38.673214,10.063170000000294,1.0737205,1.073603
10,561,3.6C(9%)-5C,25.0,0.017776515,33.077271062658745,29.898252,38.619106,10.063621666666586,1.073603,1.0736855
10,561,3.6C(9%)-5C,26.0,0.017791094,33.12933201974253,30.040773,38.488976,10.063546666666419,1.0736855,1.0736718
10,561,3.6C(9%)-5C,27.0,0.017780947,33.20680066390045,30.237852,38.391945,10.064013333333424,1.0736718,1.0737131
10,561,3.6C(9%)-5C,28.0,0.017760966,33.08372245777029,29.858944,38.587662,10.063298333332932,1.0737131,1.073755
10,561,3.6C(9%)-5C,29.0,0.01779007,33.25575182453159,30.138205,38.587276,10.14676500000011,1.073755,1.0736485
10,561,3.6C(9%)-5C,30.0,0.017780099,33.334980482352904,30.281157,38.680359,10.146659999999974,1.0736485,1.0735095
10,561,3.6C(9%)-5C,31.0,0.017796434,33.11565897079032,29.890043,38.602528,10.06393666666651,1.0735095,1.0734639
10,561,3.6C(9%)-5C,32.0,0.017810553,33.2355729467005,30.075981,38.655491,10.147315000000042,1.0734639,1.0734961
10,561,3.6C(9%)-5C,33.0,0.017860889,33.30944918594686,30.095858,38.720673,10.147259999999854,1.0734961,1.0733498
10,561,3.6C(9%)-5C,34.0,0.017812898,33.00262743322197,29.834835,38.251888,10.147441666666904,1.0733498,1.0734524
10,561,3.6C(9%)-5C,35.0,0.017867725,33.2502310636673,30.063625,38.606602,10.063796666666653,1.0734524,1.0735115
10,561,3.6C(9%)-5C,36.0,0.017814212,33.21842074382978,30.399542,38.815189,10.063509999999951,1.0735115,1.0734165
10,561,3.6C(9%)-5C,37.0,0.017803431,33.03844214456802,29.900232,38.398682,10.064101666666586,1.0734165,1.0734919
10,561,3.6C(9%)-5C,38.0,0.017780177,33.35092388730029,30.292103,38.677853,10.063340000000123,1.0734919,1.073347
10,561,3.6C(9%)-5C,39.0,0.017674003,33.2684598158785,30.447002,38.804722,10.146473333333658,1.073347,1.0732994
10,561,3.6C(9%)-5C,40.0,0.01771711,33.24802554615391,30.094578,38.349789,10.063711666666496,1.0732994,1.0731658
10,561,3.6C(9%)-5C,41.0,0.017732078,33.44123188176531,30.141052,38.604946,10.147226666666878,1.0731658,1.0731806
10,561,3.6C(9%)-5C,42.0,0.017829493,33.35025511940304,30.114922,38.901478,10.147115000000243,1.0731806,1.0731026
10,561,3.6C(9%)-5C,43.0,0.01775796,33.394172494542495,30.115494,38.627968,10.146779999999854,1.0731026,1.0730355
10,561,3.6C(9%)-5C,44.0,0.017768752,33.48401249755321,30.372932,38.768745,10.146941666666923,1.0730355,1.0728661
10,561,3.6C(9%)-5C,45.0,0.017699923,33.27111011158073,29.965508,38.698326,10.064116666666814,1.0728661,1.0728476
10,561,3.6C(9%)-5C,46.0,0.017726799,33.368090963087255,30.206938,38.403687,10.063509999999951,1.0728476,1.0726451
10,561,3.6C(9%)-5C,47.0,0.017710844,33.530865642857066,30.196066,38.640221,10.146868333333503,1.0726451,1.072572
10,561,3.6C(9%)-5C,48.0,0.017676275,33.44133516680778,30.005905,38.976555,10.147241666667105,1.072572,1.0725092
10,561,3.6C(9%)-5C,49.0,0.017744374,33.49491243250004,30.214567,38.636139,10.06359999999986,1.0725092,1.0724401
10,561,3.6C(9%)-5C,50.0,0.017737478,33.540611759599294,30.140495,38.747108,10.146729999999904,1.0724401,1.0724287
10,561,3.6C(9%)-5C,51.0,0.017756497,33.36506017922945,29.847906,38.835449,10.146759999999874,1.0724287,1.0724429
10,561,3.6C(9%)-5C,52.0,0.017751835,33.61174719782058,30.262568,38.871189,10.146796666666827,1.0724429,1.072405
10,561,3.6C(9%)-5C,53.0,0.017699016,33.83353704587938,30.206964,38.959145,10.063316666666651,1.072405,1.0721514
10,561,3.6C(9%)-5C,54.0,0.017712276,33.69543704664968,29.958578,39.173382,10.146876666666746,1.0721514,1.0720358
10,561,3.6C(9%)-5C,55.0,0.017736182,33.8448583905724,30.244133,39.103466,10.147238333334098,1.0720358,1.0718967
10,561,3.6C(9%)-5C,56.0,0.017763793,33.79204520712515,30.186369,39.025333,10.147521666667307,1.0718967,1.0718453
10,561,3.6C(9%)-5C,57.0,0.017723981,33.56633739297665,29.873281,38.81506,10.063509999999466,1.0718453,1.0716922
10,561,3.6C(9%)-5C,58.0,0.017696578,33.73583746792129,30.09919,39.130951,10.063881666666324,1.0716922,1.0716454
10,561,3.6C(9%)-5C,59.0,0.017797131,33.87632248362721,30.479366,39.026901,10.148790000000735,1.0716454,1.0715928
10,561,3.6C(9%)-5C,60.0,0.017742936,33.55630667863115,29.939106,38.772877,10.147430000000167,1.0715928,1.0715092
10,561,3.6C(9%)-5C,61.0,0.01771706,33.57241662005053,29.999439,38.936527,10.064338333333337,1.0715092,1.0714141
10,561,3.6C(9%)-5C,62.0,0.017730519,33.59966728607592,30.229124,38.677891,10.147893333333196,1.0714141,1.0714303
10,561,3.6C(9%)-5C,63.0,0.017686665,33.48518840702658,29.87821,38.941357,10.063944999999755,1.0714303,1.0712426
10,561,3.6C(9%)-5C,64.0,0.01766789,33.640278370872096,30.203182,39.22263,10.06451666666738,1.0712426,1.0712776
10,561,3.6C(9%)-5C,65.0,0.017740516,33.57961356165544,30.442087,38.667305,10.064908333333248,1.0712776,1.0711656
10,561,3.6C(9%)-5C,66.0,0.01768812,33.55112735021105,30.091341,38.951767,10.064126666666318,1.0711656,1.071058
10,561,3.6C(9%)-5C,67.0,0.017687464,33.785888344509694,30.33499,39.045502,10.147534999999333,1.071058,1.0709637
10,561,3.6C(9%)-5C,68.0,0.017681608,33.61535878336085,30.331707,38.795067,10.147534999999333,1.0709637,1.0708696
10,561,3.6C(9%)-5C,69.0,0.017664695,33.68104246128502,30.307228,39.161499,10.064331666666666,1.0708696,1.0707744
