cell,cycle_life,charge_policy,cycle,IR,Tavg,Tmin,Tmax,chargetime,QD,lable
26,471,4.8C(80%)-4.8C,1.0,0.018069029,31.760305969670647,29.944283,34.616398,10.103436666666676,1.0733846,1.0766411
26,471,4.8C(80%)-4.8C,2.0,0.018048871,31.267948987298936,29.119488,34.516018,10.008189999999983,1.0766411,1.0789365
26,471,4.8C(80%)-4.8C,3.0,0.017986499,31.598188005046186,29.879921,35.007832,10.008031666666648,1.0789365,1.0798079
26,471,4.8C(80%)-4.8C,4.0,0.017792651,31.813690521446617,29.877695,34.721779,10.007956666666724,1.0798079,1.079951
26,471,4.8C(80%)-4.8C,5.0,0.01806586,31.391757503765703,29.294613,34.653164,10.008896666666745,1.079951,1.0807364
26,471,4.8C(80%)-4.8C,6.0,0.017824605,31.738377125758873,29.941113,35.066723,10.008086666666593,1.0807364,1.0809997
26,471,4.8C(80%)-4.8C,7.0,0.017682772,31.82749372043924,30.05081,34.931091,10.093354999999914,1.0809997,1.0806683
26,471,4.8C(80%)-4.8C,8.0,0.017886369,31.314411311934226,29.451488,34.720295,10.092488333333312,1.0806683,1.0813094
26,471,4.8C(80%)-4.8C,9.0,0.017710134,31.627586972268915,29.959082,35.001007,10.092451666666845,1.0813094,1.0814238
26,471,4.8C(80%)-4.8C,10.0,0.017639875,31.583306684569482,29.680922,34.555855,10.008118333333307,1.0814238,1.0813167
26,471,4.8C(80%)-4.8C,11.0,0.017830692,31.28891876083333,29.420267,34.993492,10.092439999999867,1.0813167,1.0817634
26,471,4.8C(80%)-4.8C,12.0,0.017637162,31.60916898220353,29.865715,34.997784,10.092268333333292,1.0817634,1.0819823
26,471,4.8C(80%)-4.8C,13.0,0.017562408,31.48522995046183,29.64683,34.638855,10.008209999999963,1.0819823,1.0818508
26,471,4.8C(80%)-4.8C,14.0,0.017749777,31.370218242759783,29.570313,34.983032,10.00859166666681,1.0818508,1.0821421
26,471,4.8C(80%)-4.8C,15.0,0.017621122,31.67443122817632,29.842529,35.374645,10.008410000000003,1.0821421,1.082031
26,471,4.8C(80%)-4.8C,16.0,0.017508872,31.541870416247836,29.722013,34.8353,10.007933333333252,1.082031,1.0821619
26,471,4.8C(80%)-4.8C,17.0,0.017694505,31.532915008481773,29.626436,35.1852,10.009100000000036,1.0821619,1.0823764
26,471,4.8C(80%)-4.8C,18.0,0.01755137,31.897303109452636,30.202656,35.477097,10.092493333333307,1.0823764,1.0817807
26,471,4.8C(80%)-4.8C,19.0,0.017422348,31.450284061068697,29.230087,34.717922,10.092543333333257,1.0817807,1.0823168
26,471,4.8C(80%)-4.8C,20.0,0.017647145,31.68709428798003,29.993521,35.310307,10.008140000000033,1.0823168,1.0823691
26,471,4.8C(80%)-4.8C,21.0,0.017515825,31.89102809262291,30.039289,34.96629,10.008034999999897,1.0823691,1.081831
26,471,4.8C(80%)-4.8C,22.0,0.017609244,31.484688148239155,29.225805,34.757755,10.092574999999973,1.081831,1.0821751
26,471,4.8C(80%)-4.8C,23.0,0.017637657,31.548839176178664,29.814085,35.102238,10.008136666666541,1.0821751,1.0823057
26,471,4.8C(80%)-4.8C,24.0,0.017573437,31.78311657226389,29.890739,34.963909,10.007953333333232,1.0823057,1.0818207
26,471,4.8C(80%)-4.8C,25.0,0.017801803,31.3276487689075,29.127689,34.716282,10.092561666666976,1.0818207,1.0823706
26,471,4.8C(80%)-4.8C,26.0,0.017585918,31.649886439458033,29.807232,34.97736,10.008064999999867,1.0823706,1.0825263
26,471,4.8C(80%)-4.8C,27.0,0.017585881,31.81652043933046,29.808861,35.179066,10.093103333333177,1.0825263,1.0819838
26,471,4.8C(80%)-4.8C,28.0,0.017763529,31.32713680067002,29.47127,35.045815,10.008155000000261,1.0819838,1.082377
26,471,4.8C(80%)-4.8C,29.0,0.017548967,31.778985011073196,30.047951,35.254013,10.092676666667103,1.082377,1.0822917
26,471,4.8C(80%)-4.8C,30.0,0.017532362,31.733102044558695,29.764418,34.563694,10.007964999999967,1.0822917,1.0820007
26,471,4.8C(80%)-4.8C,31.0,0.017730704,31.415370538717802,29.694145,35.122845,10.008020000000155,1.0820007,1.082469
26,471,4.8C(80%)-4.8C,32.0,0.0175782,31.79493398312234,29.941544,35.548878,10.008074999999856,1.082469,1.0824492
26,471,4.8C(80%)-4.8C,33.0,0.017458852,31.60541662551785,29.730957,34.719364,10.092603333333196,1.0824492,1.0824075
26,471,4.8C(80%)-4.8C,34.0,0.017667104,31.531766027918774,29.666912,35.465893,10.007998333333429,1.0824075,1.0825063
26,471,4.8C(80%)-4.8C,35.0,0.01747564,31.849648845188348,29.853224,35.739136,10.008473333333193,1.0825063,1.0822048
26,471,4.8C(80%)-4.8C,36.0,0.017390266,31.484162826699784,29.755766,34.799915,10.092491666666563,1.0822048,1.0824207
26,471,4.8C(80%)-4.8C,37.0,0.017601134,31.589564015780752,29.666225,35.443344,10.092513333333288,1.0824207,1.0823848
26,471,4.8C(80%)-4.8C,38.0,0.017437473,31.892058858221507,30.090744,35.391243,10.008253333333414,1.0823848,1.0819417
26,471,4.8C(80%)-4.8C,39.0,0.01745908,31.572586103709877,29.17724,34.698929,10.008395000000018,1.0819417,1.0821595
26,471,4.8C(80%)-4.8C,40.0,0.017590875,31.669558621262453,29.847109,35.141983,10.092381666666673,1.0821595,1.0823579
26,471,4.8C(80%)-4.8C,41.0,0.017568218,31.927943084104236,29.729267,35.380199,10.0083083333336,1.0823579,1.0815949
26,471,4.8C(80%)-4.8C,42.0,0.017583825,31.405474013366703,29.159908,34.97398,10.092541666666996,1.0815949,1.0820994
26,471,4.8C(80%)-4.8C,43.0,0.017567554,31.749083263289023,29.806692,35.497894,10.008401666666517,1.0820994,1.0820423
26,471,4.8C(80%)-4.8C,44.0,0.017459312,31.89939493115034,30.184734,35.497147,10.092365000000184,1.0820423,1.0814414
26,471,4.8C(80%)-4.8C,45.0,0.017743452,31.348472940134922,29.46489,35.201305,10.008191666666729,1.0814414,1.0818782
26,471,4.8C(80%)-4.8C,46.0,0.017495962,31.789460050748733,30.095135,35.304089,10.008299999999872,1.0818782,1.0817398
26,471,4.8C(80%)-4.8C,47.0,0.017451135,31.875868917646976,29.794491,34.968105,10.008316666666845,1.0817398,1.0812042
26,471,4.8C(80%)-4.8C,48.0,0.017696297,31.398928796280686,29.427666,35.363396,10.00810333333308,1.0812042,1.0816213
26,471,4.8C(80%)-4.8C,49.0,0.017496422,31.68748198000009,29.80423,35.393299,10.008086666666593,1.0816213,1.0816609
26,471,4.8C(80%)-4.8C,50.0,0.017439742,31.5791527969543,29.566307,34.741253,10.092578333333465,1.0816609,1.0814126
26,471,4.8C(80%)-4.8C,51.0,0.017690375,31.35273942365776,29.334602,35.159142,10.008041666666395,1.0814126,1.0817493
26,471,4.8C(80%)-4.8C,52.0,0.01752525,31.767170049194178,29.736874,35.674034,10.008066666666613,1.0817493,1.0816536
26,471,4.8C(80%)-4.8C,53.0,0.017387599,31.64598435465108,29.875648,34.894661,10.008199999999487,1.0816536,1.0812764
26,471,4.8C(80%)-4.8C,54.0,0.017654009,31.567432451400368,29.775885,35.42926,10.007956666667209,1.0812764,1.081344
26,471,4.8C(80%)-4.8C,55.0,0.017486524,31.82935793625828,29.964754,35.465302,10.008249999999922,1.081344,1.0812129
26,471,4.8C(80%)-4.8C,56.0,0.017484382,31.503522091666678,29.187778,35.086666,10.007983333333202,1.0812129,1.0811806
26,471,4.8C(80%)-4.8C,57.0,0.017601956,31.60905078438033,29.695461,35.672337,10.092531666666037,1.0811806,1.0812596
26,471,4.8C(80%)-4.8C,58.0,0.017423013,31.91565056925669,29.976122,35.648827,10.008675000000705,1.0812596,1.0807669
26,471,4.8C(80%)-4.8C,59.0,0.017488264,31.525565774410754,29.183355,35.039742,10.092620000000656,1.0807669,1.08109
26,471,4.8C(80%)-4.8C,60.0,0.017556073,31.63492474728041,29.666159,35.481041,10.008146666666532,1.08109,1.0810708
26,471,4.8C(80%)-4.8C,61.0,0.017441722,31.74466706153848,29.895754,35.573879,10.092783333333015,1.0810708,1.0804445
26,471,4.8C(80%)-4.8C,62.0,0.017563051,31.29660190358367,29.180439,35.189285,10.09275000000004,1.0804445,1.0808207
26,471,4.8C(80%)-4.8C,63.0,0.017569127,31.581218269515105,29.659441,35.66806,10.008311666666607,1.0808207,1.0808644
26,471,4.8C(80%)-4.8C,64.0,0.017428573,31.802326105802017,29.972874,35.714134,10.092933333333349,1.0808644,1.080199
26,471,4.8C(80%)-4.8C,65.0,0.017734336,31.334111991511012,29.258816,35.336712,10.092418333333141,1.080199,1.0806749
26,471,4.8C(80%)-4.8C,66.0,0.017499201,31.838213471807528,29.913162,35.619938,10.092744999999802,1.0806749,1.0807055
26,471,4.8C(80%)-4.8C,67.0,0.017698161,31.902542483952722,29.890917,35.673443,10.092586666666708,1.0807055,1.0801034
26,471,4.8C(80%)-4.8C,68.0,0.017698161,31.42941184861221,29.490282,35.573608,10.008125,1.0801034,1.0804672
26,471,4.8C(80%)-4.8C,69.0,0.017467996,31.88186902686824,30.097933,35.773838,10.008019999999988,1.0804672,1.080282
26,471,4.8C(80%)-4.8C,70.0,0.01738802,31.72091572765962,29.852423,34.87743,10.092765000000023,1.080282,1.0798868
26,471,4.8C(80%)-4.8C,71.0,0.017666196,31.495459098984796,29.690887,35.636726,10.008181666666678,1.0798868,1.0801293
26,471,4.8C(80%)-4.8C,72.0,0.017471522,31.94021302416671,30.078606,35.674942,10.007908333333338,1.0801293,1.0800828
26,471,4.8C(80%)-4.8C,73.0,0.01743339,31.577400536564618,29.883894,34.937096,10.09277000000002,1.0800828,1.079933
26,471,4.8C(80%)-4.8C,74.0,0.017630415,31.45730016782606,29.661144,35.510918,10.092621666666673,1.079933,1.0801029
26,471,4.8C(80%)-4.8C,75.0,0.017497435,31.793614763268764,29.803488,35.833508,10.008121666666618,1.0801029,1.0798789
26,471,4.8C(80%)-4.8C,76.0,0.017388683,31.53503094688031,29.097336,35.39576,10.092628333333353,1.0798789,1.0797811
26,471,4.8C(80%)-4.8C,77.0,0.017596081,31.631256182274296,29.716566,35.840736,10.092606666666688,1.0797811,1.0798219
26,471,4.8C(80%)-4.8C,78.0,0.017461365,31.966297172413917,30.120266,36.174099,10.0082683333334,1.0798219,1.0791527
26,471,4.8C(80%)-4.8C,79.0,0.017301282,31.550651969192405,29.409861,35.354481,10.008015000000038,1.0791527,1.0794684
26,471,4.8C(80%)-4.8C,80.0,0.017483139,31.800733862510658,29.995998,35.807892,10.008024999999908,1.0794684,1.0793121
26,471,4.8C(80%)-4.8C,81.0,0.017426929,31.911708702451463,29.925383,35.491051,10.008126666666673,1.0793121,1.0787283
26,471,4.8C(80%)-4.8C,82.0,0.017658334,31.512073890192898,29.278702,35.49411,10.092464999999963,1.0787283,1.0789819
26,471,4.8C(80%)-4.8C,83.0,0.017510893,31.713678246519283,29.814465,35.711258,10.092734999999932,1.0789819,1.0790625
26,471,4.8C(80%)-4.8C,84.0,0.017469805,31.7801537837838,29.898697,35.492512,10.008195000000098,1.0790625,1.0785241
