cell,cycle_life,charge_policy,cycle,IR,Tavg,Tmin,Tmax,chargetime,QD,lable
42,466,6C(20%)-4.5C,1.0,0.017401671,33.00455610964553,30.157785,37.441494,10.18073000000004,1.074605,1.0780239
42,466,6C(20%)-4.5C,2.0,0.017394457,32.75520883319913,30.017454,37.014217,10.180006666666547,1.0780239,1.079802
42,466,6C(20%)-4.5C,3.0,0.017247235,33.05723768296519,30.399002,37.302959,10.096823333333305,1.079802,1.0807577
42,466,6C(20%)-4.5C,4.0,0.017301433,33.11327724660804,30.12925,37.560219,10.09720499999991,1.0807577,1.0810982
42,466,6C(20%)-4.5C,5.0,0.0170926,33.10264096266874,30.354492,37.442261,10.097718333333372,1.0810982,1.0813674
42,466,6C(20%)-4.5C,6.0,0.017138988,33.05433440406509,30.511234,37.309074,10.180518333333263,1.0813674,1.081635
42,466,6C(20%)-4.5C,7.0,0.017170051,33.01799803745935,30.171795,37.205666,10.180156666666639,1.081635,1.0813808
42,466,6C(20%)-4.5C,8.0,0.017279837,32.72285275990307,30.044043,37.05114,10.18077666666674,1.0813808,1.0817713
42,466,6C(20%)-4.5C,9.0,0.017175313,32.817965675102016,30.118664,37.129051,10.097461666666883,1.0817713,1.0820979
42,466,6C(20%)-4.5C,10.0,0.017230392,32.85175165511547,30.046806,37.209938,10.09680833333332,1.0820979,1.0819272
42,466,6C(20%)-4.5C,11.0,0.017173896,32.75467821546054,30.282873,37.202087,10.097149999999965,1.0819272,1.0821626
42,466,6C(20%)-4.5C,12.0,0.017127767,32.88200782893685,30.17592,37.166096,10.09775499999984,1.0821626,1.0824354
42,466,6C(20%)-4.5C,13.0,0.017110299,32.999864608352965,30.290617,37.291473,10.097533333333315,1.0824354,1.082454
42,466,6C(20%)-4.5C,14.0,0.017113881,32.960222528708066,30.450701,37.243458,10.096793333333334,1.082454,1.0826248
42,466,6C(20%)-4.5C,15.0,0.017103355,33.075688868670966,30.65275,37.130348,10.0973083333333,1.0826248,1.0826764
42,466,6C(20%)-4.5C,16.0,0.017172391,33.085313515923524,30.454834,37.272789,10.181021666666492,1.0826764,1.0829515
42,466,6C(20%)-4.5C,17.0,0.017064065,33.13915020334936,30.713051,37.64098,10.0972616666666,1.0829515,1.0830559
42,466,6C(20%)-4.5C,18.0,0.017058697,33.262123313771504,30.625237,37.435555,10.096938333333432,1.0830559,1.0829142
42,466,6C(20%)-4.5C,19.0,0.017205814,33.12343134542585,30.204964,37.458271,10.097491666666853,1.0829142,1.083208
42,466,6C(20%)-4.5C,20.0,0.017068295,33.209673736220466,30.656807,37.547543,10.098051666666288,1.083208,1.0834366
42,466,6C(20%)-4.5C,21.0,0.017105861,33.31929253453692,30.391161,37.920124,10.18027499999977,1.0834366,1.0832307
42,466,6C(20%)-4.5C,22.0,0.017187828,33.04171062805363,30.202131,37.307449,10.097259999999855,1.0832307,1.0832175
42,466,6C(20%)-4.5C,23.0,0.017170746,32.99043548086128,30.331913,37.472034,10.096991666666872,1.0832175,1.083303
42,466,6C(20%)-4.5C,24.0,0.017144544,32.973712417934294,29.945013,37.825069,10.18056666666671,1.083303,1.0830675
42,466,6C(20%)-4.5C,25.0,0.01718327,32.764758532733204,29.886061,37.449299,10.097076666666544,1.0830675,1.0835464
42,466,6C(20%)-4.5C,26.0,0.017140143,33.07341877305532,30.416302,37.833385,10.097063333333548,1.0835464,1.0837058
42,466,6C(20%)-4.5C,27.0,0.017053025,33.20346496044299,30.806005,37.702438,10.18081333333345,1.0837058,1.0833554
42,466,6C(20%)-4.5C,28.0,0.017134685,33.04860120263971,30.37044,37.598331,10.180236666666557,1.0833554,1.0835786
42,466,6C(20%)-4.5C,29.0,0.017119288,33.22863829498771,30.492973,37.709118,10.180513333333268,1.0835786,1.0837357
42,466,6C(20%)-4.5C,30.0,0.01719963,33.107033271311465,30.291801,37.528404,10.097178333333675,1.0837357,1.0834588
42,466,6C(20%)-4.5C,31.0,0.017253343,32.89462489288632,30.319023,37.641121,10.180500000000272,1.0834588,1.0835294
42,466,6C(20%)-4.5C,32.0,0.01712143,33.01930945269175,30.620853,37.459038,10.097275000000081,1.0835294,1.083447
42,466,6C(20%)-4.5C,33.0,0.01717425,32.905139571906275,30.076687,37.267643,10.097245000000111,1.083447,1.0834163
42,466,6C(20%)-4.5C,34.0,0.01712398,32.85630896126486,30.497322,37.4007,10.097266666666837,1.0834163,1.0832171
42,466,6C(20%)-4.5C,35.0,0.01719288,32.856271093227114,29.934484,36.982304,10.185623333333448,1.0832171,1.0833966
42,466,6C(20%)-4.5C,36.0,0.017343357,32.834654120129855,29.904057,37.342274,10.179985000000064,1.0833966,1.0836862
42,466,6C(20%)-4.5C,37.0,0.017153962,33.12482082446386,30.543888,37.753754,10.097091666666772,1.0836862,1.083863
42,466,6C(20%)-4.5C,38.0,0.017153841,33.284066887666924,30.255074,37.684578,10.180960000000292,1.083863,1.0839521
42,466,6C(20%)-4.5C,39.0,0.017182596,33.25529601266831,30.268396,37.821587,10.18030166666625,1.0839521,1.0840374
42,466,6C(20%)-4.5C,40.0,0.017140245,33.335661789808874,30.565434,38.351879,10.180225000000307,1.0840374,1.0841106
42,466,6C(20%)-4.5C,41.0,0.016997622,33.41113151692308,31.028824,38.44825,10.096930000000187,1.0841106,1.0836917
42,466,6C(20%)-4.5C,42.0,0.017144725,32.99556946707991,30.321814,38.009277,10.097276666666342,1.0836917,1.0838671
42,466,6C(20%)-4.5C,43.0,0.01710506,33.28772233806137,30.801451,38.049416,10.097173333333437,1.0838671,1.0839486
42,466,6C(20%)-4.5C,44.0,0.017098203,33.42472994598903,30.501526,37.978859,10.097051666666811,1.0839486,1.0836403
42,466,6C(20%)-4.5C,45.0,0.017236669,33.106898563535935,30.317116,37.898735,10.097135000000224,1.0836403,1.0838839
42,466,6C(20%)-4.5C,46.0,0.01720139,33.29399708688908,30.439171,37.985943,10.097040000000076,1.0838839,1.0840735
42,466,6C(20%)-4.5C,47.0,0.017263332,33.26945543450474,30.011967,37.904465,10.097665000000173,1.0840735,1.0834481
