cell,cycle_life,charge_policy,cycle,IR,Tavg,Tmin,Tmax,chargetime,QD,lable
33,520,5.2C(58%)-4C,1.0,0.017711338,32.85831912818337,30.670738,36.337837,10.178858333333483,1.0758885,1.079052
33,520,5.2C(58%)-4C,2.0,0.017695136,32.47028365665236,30.02273,35.5625,10.179286666666789,1.079052,1.0797886
33,520,5.2C(58%)-4C,3.0,0.017686367,32.907571272189344,30.620964,36.342033,10.095798333333368,1.0797886,1.0819074
33,520,5.2C(58%)-4C,4.0,0.017552797,33.09458798799317,30.771761,36.423939,10.095908333333258,1.0819074,1.0819733
33,520,5.2C(58%)-4C,5.0,0.01752685,32.7770236195745,30.604416,35.936954,10.095853333333313,1.0819733,1.0825555
33,520,5.2C(58%)-4C,6.0,0.01752568,32.95860522999167,30.764137,36.100868,10.179394999999932,1.0825555,1.0830439
33,520,5.2C(58%)-4C,7.0,0.017464101,33.00763811175985,30.669449,36.401508,10.095974999999937,1.0830439,1.0813658
33,520,5.2C(58%)-4C,8.0,0.017635129,32.40750203398477,30.06834,35.673412,10.179603333333459,1.0813658,1.0831547
33,520,5.2C(58%)-4C,9.0,0.017552577,32.760006060480535,30.399349,36.030365,10.095716666666704,1.0831547,1.0834111
33,520,5.2C(58%)-4C,10.0,0.017499318,32.7251796272341,30.516346,35.63456,10.096319999999832,1.0834111,1.0831406
33,520,5.2C(58%)-4C,11.0,0.017654093,32.406979853389785,30.223227,35.621452,10.096066666666593,1.0831406,1.0836747
33,520,5.2C(58%)-4C,12.0,0.017544808,32.71721552504177,30.248434,35.681828,10.179403333333175,1.0836747,1.0840653
33,520,5.2C(58%)-4C,13.0,0.017511547,32.82688986743982,30.360081,35.643402,10.179201666666632,1.0840653,1.0839046
33,520,5.2C(58%)-4C,14.0,0.017571224,32.69383015651437,30.417984,35.872391,10.095934999999978,1.0839046,1.0841446
33,520,5.2C(58%)-4C,15.0,0.01750841,32.947791627810176,30.746727,35.903706,10.179315000000011,1.0841446,1.0842453
33,520,5.2C(58%)-4C,16.0,0.017535217,32.82611136788446,30.339201,35.528385,10.09595833333345,1.0842453,1.0842352
33,520,5.2C(58%)-4C,17.0,0.017583312,32.93135151979785,30.792351,36.277134,10.096041666666375,1.0842352,1.0846167
33,520,5.2C(58%)-4C,18.0,0.017449331,33.252984465604015,30.870131,36.370834,10.179336666666496,1.0846167,1.0842136
33,520,5.2C(58%)-4C,19.0,0.017406421,32.93762730320948,30.299601,36.011028,10.179123333333216,1.0842136,1.0845537
33,520,5.2C(58%)-4C,20.0,0.017519709,33.01833254995738,30.787855,36.373024,10.178874999999728,1.0845537,1.08482
33,520,5.2C(58%)-4C,21.0,0.017418202,33.310544989020244,30.984539,36.866623,10.096186666666958,1.08482,1.0844122
33,520,5.2C(58%)-4C,22.0,0.017481124,32.7754318402019,30.274292,35.915337,10.095709999999963,1.0844122,1.0844398
33,520,5.2C(58%)-4C,23.0,0.017570788,32.79750751790189,30.566675,36.226959,10.096026666666633,1.0844398,1.0846616
33,520,5.2C(58%)-4C,24.0,0.017466962,32.866754308290176,30.490093,36.417252,10.095910000000247,1.0846616,1.0841373
33,520,5.2C(58%)-4C,25.0,0.017548991,32.43708394435069,30.070848,35.743752,10.095886666666775,1.0841373,1.0847658
33,520,5.2C(58%)-4C,26.0,0.017489772,32.979969615580075,30.85421,36.434181,10.096148333333742,1.0847658,1.084987
33,520,5.2C(58%)-4C,27.0,0.017410958,33.20627879379707,31.317715,36.449364,10.179168333333413,1.084987,1.0845143
33,520,5.2C(58%)-4C,28.0,0.017560096,32.75414045861482,30.48287,36.189171,10.09605833333335,1.0845143,1.0849357
33,520,5.2C(58%)-4C,29.0,0.017495204,33.13857365671646,30.92296,36.561817,10.179123333333216,1.0849357,1.0849138
33,520,5.2C(58%)-4C,30.0,0.017449921,33.01771325250836,30.925163,36.030357,10.096070000000084,1.0849138,1.0844572
33,520,5.2C(58%)-4C,31.0,0.017701911,32.61578362118647,30.487448,36.095905,10.095793333333374,1.0844572,1.0848217
33,520,5.2C(58%)-4C,32.0,0.017535081,32.95432473502111,30.752556,35.968628,10.178951666666642,1.0848217,1.0850089
33,520,5.2C(58%)-4C,33.0,0.017572224,32.74057405508472,30.216921,35.530842,10.095653333333514,1.0850089,1.0846977
33,520,5.2C(58%)-4C,34.0,0.017687816,32.60858277617015,30.498503,35.750507,10.095736666666927,1.0846977,1.0847999
33,520,5.2C(58%)-4C,35.0,0.01766723,32.74108624488054,30.10129,35.850235,10.096125000000272,1.0847999,1.0847485
33,520,5.2C(58%)-4C,36.0,0.017617604,32.58235761670749,29.979477,35.587425,10.095818333333106,1.0847485,1.0850208
33,520,5.2C(58%)-4C,37.0,0.017646683,32.89642591850594,30.654396,36.280464,10.095868333333055,1.0850208,1.0853667
33,520,5.2C(58%)-4C,38.0,0.017498456,33.30837816255315,30.638905,36.962749,10.17911333333371,1.0853667,1.0850898
33,520,5.2C(58%)-4C,39.0,0.017420366,33.018947401006706,30.642973,36.370564,10.096080000000075,1.0850898,1.0851872
33,520,5.2C(58%)-4C,40.0,0.017518213,33.19652649705139,31.060358,36.846119,10.179389999999936,1.0851872,1.0852333
33,520,5.2C(58%)-4C,41.0,0.017411156,33.37548648086524,31.545507,36.570415,10.179179999999663,1.0852333,1.0847449
33,520,5.2C(58%)-4C,42.0,0.017612392,32.83278566328254,30.49741,36.249611,10.096015000000383,1.0847449,1.0850996
33,520,5.2C(58%)-4C,43.0,0.017545961,33.14710321345517,30.977545,36.571644,10.0958150000001,1.0850996,1.0853616
33,520,5.2C(58%)-4C,44.0,0.017508296,33.382095852842674,30.868107,36.964043,10.095829999999841,1.0853616,1.0846997
33,520,5.2C(58%)-4C,45.0,0.017698115,32.799425486238576,30.328821,36.381947,10.17932666666699,1.0846997,1.0851992
33,520,5.2C(58%)-4C,46.0,0.017574465,33.22008233696564,30.787851,36.815662,10.09579500000012,1.0851992,1.0852696
33,520,5.2C(58%)-4C,47.0,0.017480405,33.1863350160609,30.883825,36.798405,10.179148333333433,1.0852696,1.084475
33,520,5.2C(58%)-4C,48.0,0.017739989,32.45518135368951,30.054077,36.049297,10.179433333333387,1.084475,1.0849899
33,520,5.2C(58%)-4C,49.0,0.017621333,32.87258245278243,30.517036,36.462051,10.17912166666647,1.0849899,1.0851756
33,520,5.2C(58%)-4C,50.0,0.017586801,32.941563063078135,30.345625,36.006126,10.096253333332909,1.0851756,1.0848111
33,520,5.2C(58%)-4C,51.0,0.017718382,32.74040796330275,30.68627,36.443352,10.179405000000164,1.0848111,1.0851403
33,520,5.2C(58%)-4C,52.0,0.017573778,33.09386825660692,30.816345,36.196411,10.096013333333637,1.0851403,1.0852855
33,520,5.2C(58%)-4C,53.0,0.017653592,33.00659900421229,30.409986,36.282246,10.09654833333334,1.0852855,1.0849204
33,520,5.2C(58%)-4C,54.0,0.017729295,32.821016027681644,30.594641,36.5732,10.096054999999858,1.0849204,1.0851614
33,520,5.2C(58%)-4C,55.0,0.017576184,33.14356389054731,30.827108,36.689575,10.179400000000411,1.0851614,1.0849849
33,520,5.2C(58%)-4C,56.0,0.017553365,32.811766964527045,30.415503,35.923317,10.179841666666713,1.0849849,1.0848702
33,520,5.2C(58%)-4C,57.0,0.017750861,32.700100394714376,30.404387,36.166401,10.09604166666589,1.0848702,1.0851666
33,520,5.2C(58%)-4C,58.0,0.017699867,32.94260815638207,29.949514,36.886616,10.09584666666633,1.0851666,1.0847183
33,520,5.2C(58%)-4C,59.0,0.017614402,32.55938099410777,30.000912,36.04097,10.179045000000041,1.0847183,1.0850896
33,520,5.2C(58%)-4C,60.0,0.017713908,32.82880325781247,30.445112,36.453129,10.09619333333297,1.0850896,1.0853574
33,520,5.2C(58%)-4C,61.0,0.017614493,33.20321081818181,30.777689,36.789711,10.179369999999956,1.0853574,1.0848736
33,520,5.2C(58%)-4C,62.0,0.017726859,32.73500785436072,30.237083,36.244064,10.179246666666586,1.0848736,1.0850739
33,520,5.2C(58%)-4C,63.0,0.01772723,32.84868450125733,30.589865,36.419689,10.096426666666714,1.0850739,1.0852332
33,520,5.2C(58%)-4C,64.0,0.017693538,33.025278125317605,30.32626,36.62286,10.179364999999718,1.0852332,1.0848804
33,520,5.2C(58%)-4C,65.0,0.017761094,32.73610375278966,30.338936,36.500523,10.0960699999996,1.0848804,1.0852727
33,520,5.2C(58%)-4C,66.0,0.017638708,33.263782620016975,31.085148,37.02702,10.0958150000001,1.0852727,1.0853571
33,520,5.2C(58%)-4C,67.0,0.017752357,33.30458667839616,31.240463,36.547142,10.095821666667083,1.0853571,1.0849464
