cell,cycle_life,charge_policy,cycle,IR,Tavg,Tmin,Tmax,chargetime,QD,lable
3,335,2C(7%)-5.5C,1.0,0.017053859,33.52717558135866,30.488302,38.211414,10.165890000000218,1.0638535,1.0668509
3,335,2C(7%)-5.5C,2.0,0.016825944,33.107711550928975,29.884018,38.146893,10.135874999999942,1.0668509,1.0676271
3,335,2C(7%)-5.5C,3.0,0.016992988,33.12440754475698,29.871721,37.591785,10.138981666666707,1.0676271,1.0685339
3,335,2C(7%)-5.5C,4.0,0.016678365,33.68517053375786,30.139738,38.265533,10.13174333333324,1.0685339,1.068211
3,335,2C(7%)-5.5C,5.0,0.016511453,33.50719953601565,30.430706,38.385891,10.1327433333332,1.068211,1.0685679
3,335,2C(7%)-5.5C,6.0,0.016644867,33.38148451824817,30.260204,37.697834,10.136971666666795,1.0685679,1.0689098
3,335,2C(7%)-5.5C,7.0,0.016507875,33.55326746261354,30.246937,38.19442,10.13191333333331,1.0689098,1.0684028
3,335,2C(7%)-5.5C,8.0,0.016376907,33.10703751859956,29.559361,38.520645,10.13114000000011,1.0684028,1.0685719
3,335,2C(7%)-5.5C,9.0,0.01656333,33.08650732391461,29.867193,37.533058,10.137383333333128,1.0685719,1.0685728
3,335,2C(7%)-5.5C,10.0,0.016407087,33.24783585478328,30.051975,38.016434,10.050013333333238,1.0685728,1.0681261
3,335,2C(7%)-5.5C,11.0,0.016546505,32.90549961687411,29.357151,37.529587,10.137591666666655,1.0681261,1.0684501
3,335,2C(7%)-5.5C,12.0,0.016458981,33.16549315229482,29.708975,37.471245,10.05368499999992,1.0684501,1.0686709
3,335,2C(7%)-5.5C,13.0,0.016420322,33.25613297539299,29.624611,37.626801,10.135411666666672,1.0686709,1.0683014
3,335,2C(7%)-5.5C,14.0,0.016410545,33.1667759283521,29.768255,37.722061,10.136151666666652,1.0683014,1.0683966
3,335,2C(7%)-5.5C,15.0,0.016350359,33.335609233590695,29.85087,37.819523,10.05251833333338,1.0683966,1.0685186
3,335,2C(7%)-5.5C,16.0,0.016333424,33.555484432716106,29.674517,38.052933,10.048930000000109,1.0685186,1.0680027
3,335,2C(7%)-5.5C,17.0,0.016406829,33.283412204559816,29.716114,37.711239,10.054558333333505,1.0680027,1.0683939
3,335,2C(7%)-5.5C,18.0,0.016207822,33.73845766906945,30.163055,38.142021,10.051658333333519,1.0683939,1.0685028
3,335,2C(7%)-5.5C,19.0,0.016120642,33.70748401640377,30.522474,38.713631,10.047185000000173,1.0685028,1.0678701
3,335,2C(7%)-5.5C,20.0,0.016306873,33.24143728659789,30.061579,37.751713,10.142069999999755,1.0678701,1.0680779
3,335,2C(7%)-5.5C,21.0,0.016135711,33.782449244815986,30.513897,38.426567,10.050225000000015,1.0680779,1.067852
3,335,2C(7%)-5.5C,22.0,0.015968548,33.53930163548165,30.433119,38.660698,10.051740000000185,1.067852,1.0673286
3,335,2C(7%)-5.5C,23.0,0.016251728,33.17054997868084,29.80068,37.924809,10.057398333333063,1.0673286,1.0674416
3,335,2C(7%)-5.5C,24.0,0.016133595,33.5321814346966,30.380226,38.224232,10.137274999999985,1.0674416,1.0669854
3,335,2C(7%)-5.5C,25.0,0.016078036,33.200542827442774,30.174326,38.040321,10.140578333333542,1.0669854,1.0672319
3,335,2C(7%)-5.5C,26.0,0.016097095,34.95943547911295,30.308691,38.003464,10.055128333333414,1.0672319,1.067186
3,335,2C(7%)-5.5C,27.0,0.015973318,34.972850178769995,30.534275,38.397217,10.05214833333351,1.067186,1.0668479
3,335,2C(7%)-5.5C,28.0,0.015960174,34.64834340228681,30.199497,38.504807,10.133008333333418,1.0668479,1.0670344
3,335,2C(7%)-5.5C,29.0,0.016014531,34.260079160042906,30.271057,38.393608,10.052274999999888,1.0670344,1.0668269
3,335,2C(7%)-5.5C,30.0,0.015984526,34.67614881976734,30.65056,38.583099,10.054063333333277,1.0668269,1.0659232
3,335,2C(7%)-5.5C,31.0,0.016107865,34.04980219773397,29.46759,38.060734,10.143356666666902,1.0659232,1.0662658
3,335,2C(7%)-5.5C,32.0,0.016050272,34.43046628162026,29.971811,38.210152,10.138966666666965,1.0662658,1.0663595
3,335,2C(7%)-5.5C,33.0,0.016079482,34.220394215298896,29.719568,38.435165,10.135886666666677,1.0663595,1.0653373
3,335,2C(7%)-5.5C,34.0,0.016257448,33.692551121229044,29.275244,37.642677,10.065638333332997,1.0653373,1.0657337
3,335,2C(7%)-5.5C,35.0,0.016225662,33.8737170818571,29.29557,38.089371,10.144953333333737,1.0657337,1.0657134
3,335,2C(7%)-5.5C,36.0,0.016055401,34.52322116876909,29.919687,38.65078,10.053636666666716,1.0657134,1.0652534
3,335,2C(7%)-5.5C,37.0,0.016255639,33.232555622302115,29.632002,38.057354,10.150661666666565,1.0652534,1.0656872
3,335,2C(7%)-5.5C,38.0,0.015992401,34.27345168886267,30.383461,38.762978,10.055818333333203,1.0656872,1.0652382
3,335,2C(7%)-5.5C,39.0,0.015857257,34.01687949828889,30.554569,39.123096,10.056235000000258,1.0652382,1.0649197
3,335,2C(7%)-5.5C,40.0,0.01603096,33.88158650088713,30.586851,38.294064,10.148648333333647,1.0649197,1.0649846
3,335,2C(7%)-5.5C,41.0,0.015906245,33.844426367126545,30.730299,38.65239,10.143491666666524,1.0649846,1.0647573
3,335,2C(7%)-5.5C,42.0,0.016029809,34.24586598928574,29.959633,38.122387,10.063086666666884,1.0647573,1.0645037
3,335,2C(7%)-5.5C,43.0,0.016075892,34.12099089683483,30.279009,38.143475,10.067808333333717,1.0645037,1.0645859
3,335,2C(7%)-5.5C,44.0,0.016010767,34.110491176317545,30.370337,38.748547,10.144254999999733,1.0645859,1.0638086
3,335,2C(7%)-5.5C,45.0,0.015877889,34.063717469049195,29.700626,38.971622,10.144558333332922,1.0638086,1.0638835
3,335,2C(7%)-5.5C,46.0,0.016044728,34.151550619187795,30.280142,38.485664,10.150998333333215,1.0638835,1.0637792
3,335,2C(7%)-5.5C,47.0,0.015920296,34.201073136681416,30.897985,38.845875,10.14763833333321,1.0637792,1.0629183
3,335,2C(7%)-5.5C,48.0,0.015865069,33.54540689757069,29.792999,38.95179,10.153953333333387,1.0629183,1.0630609
3,335,2C(7%)-5.5C,49.0,0.016152166,33.66738094213255,29.964977,38.157864,10.159153333333476,1.0630609,1.0631078
3,335,2C(7%)-5.5C,50.0,0.016043223,33.94696141283229,30.255096,38.585693,10.1528383333333,1.0631078,1.0622822
3,335,2C(7%)-5.5C,51.0,0.016229723,33.26997923163835,29.601437,37.746387,10.169826666666873,1.0622822,1.062412
3,335,2C(7%)-5.5C,52.0,0.016076704,33.68263579233446,30.05965,38.167,10.160023333333568,1.062412,1.0623517
3,335,2C(7%)-5.5C,53.0,0.016118292,33.89703385478068,29.759974,39.007446,10.155531666667473,1.0623517,1.0612695
3,335,2C(7%)-5.5C,54.0,0.016135983,33.429354391759794,29.777325,38.210094,10.086868333333404,1.0612695,1.0616337
3,335,2C(7%)-5.5C,55.0,0.01600989,33.70761521329444,30.381462,38.449654,10.077048333332641,1.0616337,1.0614827
3,335,2C(7%)-5.5C,56.0,0.015937019,33.75466574702179,30.470591,38.614822,10.073299999999774,1.0614827,1.0606169
3,335,2C(7%)-5.5C,57.0,0.016240872,33.11627067186344,29.566019,38.018948,10.17364499999967,1.0606169,1.0608495
3,335,2C(7%)-5.5C,58.0,0.016059015,33.51165593026815,29.754631,38.883743,10.157291666666667,1.0608495,1.0601884
3,335,2C(7%)-5.5C,59.0,0.015852956,33.214933527205844,29.853601,39.131931,10.074989999999525,1.0601884,1.0599183
3,335,2C(7%)-5.5C,60.0,0.016190412,33.09033602281376,29.816223,38.227329,10.179786666667011,1.0599183,1.0602027
3,335,2C(7%)-5.5C,61.0,0.015980685,33.588638073226626,30.162359,38.643246,10.15853833333337,1.0602027,1.0599257
3,335,2C(7%)-5.5C,62.0,0.01587115,33.46895378409915,29.722372,39.163071,10.15483499999973,1.0599257,1.0594033
3,335,2C(7%)-5.5C,63.0,0.016122634,33.29257333187459,29.771263,38.35899,10.087161666666118,1.0594033,1.0593204
3,335,2C(7%)-5.5C,64.0,0.016096877,33.395922681107905,29.851068,38.859558,10.08422333333389,1.0593204,1.0585508
3,335,2C(7%)-5.5C,65.0,0.01595415,33.28447118559749,29.840708,39.103851,10.162345000000398,1.0585508,1.0586194
3,335,2C(7%)-5.5C,66.0,0.016066708,33.53126210861685,30.363037,38.667015,10.172161666666701,1.0586194,1.05853
3,335,2C(7%)-5.5C,67.0,0.016056256,33.82673679882526,30.60955,38.87299,10.083810000000328,1.05853,1.0577656
3,335,2C(7%)-5.5C,68.0,0.016056256,33.59465939633287,29.991987,38.861256,10.083198333333334,1.0577656,1.0579423
3,335,2C(7%)-5.5C,69.0,0.016057968,33.83709632671244,30.321413,38.967056,10.173223333333333,1.0579423,1.0579236
3,335,2C(7%)-5.5C,70.0,0.015971515,34.113784900613496,30.734776,39.463264,10.167758333333344,1.0579236,1.0567597
3,335,2C(7%)-5.5C,71.0,0.016138095,33.371906124999946,29.815479,38.630615,10.18795666666668,1.0567597,1.0569731
3,335,2C(7%)-5.5C,72.0,0.016078204,33.733483241101325,30.48637,38.943043,10.098795000000003,1.0569731,1.0567722
3,335,2C(7%)-5.5C,73.0,0.016047481,33.74061010252991,30.439745,39.167339,10.096726666666655,1.0567722,1.0558875
3,335,2C(7%)-5.5C,74.0,0.016243652,33.15109000758531,29.818863,38.568729,10.200708333333326,1.0558875,1.0560516
3,335,2C(7%)-5.5C,75.0,0.01610544,33.703838169881756,30.313208,38.760624,10.106503333333361,1.0560516,1.0559579
3,335,2C(7%)-5.5C,76.0,0.016122948,33.807649721771725,29.911501,38.624626,10.183878333333329,1.0559579,1.0550804
3,335,2C(7%)-5.5C,77.0,0.016304398,33.55632679323066,29.770189,38.547504,10.117125000000064,1.0550804,1.0550796
3,335,2C(7%)-5.5C,78.0,0.016235061,33.672941342894376,29.956055,38.960724,10.198369999999947,1.0550796,1.0548878
3,335,2C(7%)-5.5C,79.0,0.016171273,33.74454088564482,30.263617,38.91058,10.187774999999965,1.0548878,1.0541998
3,335,2C(7%)-5.5C,80.0,0.016312912,33.31755189935479,30.057167,38.972744,10.135076666666645,1.0541998,1.0540515
3,335,2C(7%)-5.5C,81.0,0.016137812,33.73327234908633,30.49782,39.271023,10.118524999999984,1.0540515,1.053242
3,335,2C(7%)-5.5C,82.0,0.01604042,33.2685804750889,30.105957,38.74884,10.20941166666671,1.053242,1.0529125
3,335,2C(7%)-5.5C,83.0,0.016367273,33.144631027872634,29.900637,38.795361,10.22463666666663,1.0529125,1.0526834
3,335,2C(7%)-5.5C,84.0,0.016234117,33.25932008582953,29.910025,38.825554,10.219695000000018,1.0526834,1.0521573
3,335,2C(7%)-5.5C,85.0,0.016161636,33.32210159208899,30.117786,38.850494,10.222798333333412,1.0521573,1.0519519
3,335,2C(7%)-5.5C,86.0,0.01622512,33.54701702928606,30.458639,38.873917,10.22908833333325,1.0519519,1.0519674
3,335,2C(7%)-5.5C,87.0,0.016208958,33.86562508832432,30.024202,38.989864,10.22447000000005,1.0519674,1.0511816
3,335,2C(7%)-5.5C,88.0,0.016338095,33.739133845731715,29.460686,38.826271,10.205841666666675,1.0511816,1.0512416
3,335,2C(7%)-5.5C,89.0,0.016276235,33.779895847037444,30.198269,39.395287,10.224794999999965,1.0512416,1.0510651
3,335,2C(7%)-5.5C,90.0,0.016155692,33.915057634517794,30.631083,39.808941,10.130329999999958,1.0510651,1.0500363
3,335,2C(7%)-5.5C,91.0,0.016192088,33.49885072208124,30.041937,39.062729,10.239901666666507,1.0500363,1.0499103
3,335,2C(7%)-5.5C,92.0,0.016218565,33.64495671059431,30.741261,39.293999,10.239598333333317,1.0499103,1.04917
3,335,2C(7%)-5.5C,93.0,0.01619456,33.40535998890188,29.81003,38.226646,10.26281333333318,1.04917,1.0485939
3,335,2C(7%)-5.5C,94.0,0.016439395,33.33315760661155,29.887203,38.925983,10.266084999999778,1.0485939,1.048723
3,335,2C(7%)-5.5C,95.0,0.016280716,33.799754870152654,30.356318,39.265053,10.165703333333417,1.048723,1.0483651
3,335,2C(7%)-5.5C,96.0,0.016294744,33.8181729414577,30.076008,38.737602,10.159523333333345,1.0483651,1.0476505
3,335,2C(7%)-5.5C,97.0,0.016481614,33.30923574845868,29.908659,38.640305,10.201146666666562,1.0476505,1.0475047
3,335,2C(7%)-5.5C,98.0,0.016406989,33.698699289327536,29.844044,39.063961,10.182996666666684,1.0475047,1.0474256
