cell,cycle_life,charge_policy,cycle,IR,Tavg,Tmin,Tmax,chargetime,QD,lable
27,468,4.9C(27%)-4.75C,1.0,0.017651217,32.04948863833333,29.921144,35.318157,10.105126666666669,1.0623763,1.065841
27,468,4.9C(27%)-4.75C,2.0,0.017624324,31.63171959883724,29.155989,34.834587,10.180821666666695,1.065841,1.0674493
27,468,4.9C(27%)-4.75C,3.0,0.017648097,31.872206438297884,29.92749,35.285965,10.097465000000133,1.0674493,1.0684859
27,468,4.9C(27%)-4.75C,4.0,0.01754646,32.159023695435764,29.875677,35.496456,10.18083666666668,1.0684859,1.0684742
27,468,4.9C(27%)-4.75C,5.0,0.017549558,31.798184733613358,29.530947,35.2393,10.180583333333198,1.0684742,1.0691681
27,468,4.9C(27%)-4.75C,6.0,0.017457902,32.04458061258287,30.110874,35.507721,10.097340000000015,1.0691681,1.0696776
27,468,4.9C(27%)-4.75C,7.0,0.017382775,32.14925096652719,30.057785,35.427116,10.180688333333334,1.0696776,1.0693904
27,468,4.9C(27%)-4.75C,8.0,0.01752748,31.723528448019916,29.518827,35.147617,10.097485000000113,1.0693904,1.0698885
27,468,4.9C(27%)-4.75C,9.0,0.017376665,31.999635180017258,29.995785,35.435596,10.097096666666523,1.0698885,1.0701967
27,468,4.9C(27%)-4.75C,10.0,0.017341252,32.059848204081675,29.883444,35.429817,10.180809999999958,1.0701967,1.0698814
27,468,4.9C(27%)-4.75C,11.0,0.017465845,31.655206919758424,29.782406,35.399467,10.180679999999848,1.0698814,1.0703263
27,468,4.9C(27%)-4.75C,12.0,0.017283775,31.964329181281652,30.137308,35.229477,10.18050666666677,1.0703263,1.0704838
27,468,4.9C(27%)-4.75C,13.0,0.017230649,31.87953979668051,30.000051,34.790802,10.180638333333384,1.0704838,1.0691625
27,468,4.9C(27%)-4.75C,14.0,0.017428504,31.68029283221474,29.786951,35.232098,10.097250000000107,1.0691625,1.0707169
27,468,4.9C(27%)-4.75C,15.0,0.017299715,32.039855534883856,29.987732,35.476627,10.097061666666558,1.0707169,1.0707318
27,468,4.9C(27%)-4.75C,16.0,0.017259318,31.924143210657753,29.840811,34.871681,10.180559999999726,1.0707318,1.070737
27,468,4.9C(27%)-4.75C,17.0,0.017367864,31.83480627085062,29.979876,35.557522,10.097090000000026,1.070737,1.0709391
27,468,4.9C(27%)-4.75C,18.0,0.017241443,32.149292309584396,30.162161,35.486008,10.097490000000107,1.0709391,1.0710849
27,468,4.9C(27%)-4.75C,19.0,0.017297722,31.886120887217924,29.367002,34.99831,10.180673333333592,1.0710849,1.0710373
27,468,4.9C(27%)-4.75C,20.0,0.017338777,31.955534453310655,30.050119,35.457012,10.097228333333138,1.0710373,1.0712254
27,468,4.9C(27%)-4.75C,21.0,0.017275253,32.170502519166774,30.016184,35.621067,10.180611666666907,1.0712254,1.0709317
27,468,4.9C(27%)-4.75C,22.0,0.017279895,31.871692274030277,29.229202,35.126556,10.09751666666707,1.0709317,1.0710566
27,468,4.9C(27%)-4.75C,23.0,0.017364213,31.888710033927055,29.81834,35.511131,10.097568333333765,1.0710566,1.0712376
27,468,4.9C(27%)-4.75C,24.0,0.017278796,32.07690671522633,29.953009,35.697521,10.180663333333602,1.0712376,1.0707746
27,468,4.9C(27%)-4.75C,25.0,0.01730708,31.648847717299553,29.368658,35.239342,10.097328333333037,1.0707746,1.0713295
27,468,4.9C(27%)-4.75C,26.0,0.017296014,31.949275617161668,29.947363,35.670826,10.097574999999779,1.0713295,1.0714974
27,468,4.9C(27%)-4.75C,27.0,0.017239496,32.17161718861514,30.145718,35.939972,10.097080000000036,1.0714974,1.0709411
27,468,4.9C(27%)-4.75C,28.0,0.017452534,31.679480990082578,29.531317,35.405045,10.097420000000177,1.0709411,1.0713613
27,468,4.9C(27%)-4.75C,29.0,0.017295392,32.0485829832775,30.026075,35.721882,10.09734166666652,1.0713613,1.0714658
27,468,4.9C(27%)-4.75C,30.0,0.017301772,32.17139468473733,30.055101,35.853306,10.180703333333561,1.0714658,1.0710229
27,468,4.9C(27%)-4.75C,31.0,0.017416753,31.786714664952846,29.748224,35.657341,10.097241666666621,1.0710229,1.0713884
27,468,4.9C(27%)-4.75C,32.0,0.017245514,32.1305641196293,30.277555,35.724957,10.097566666667019,1.0713884,1.071363
27,468,4.9C(27%)-4.75C,33.0,0.017234718,32.02484019746834,29.971813,35.069271,10.097581666666763,1.071363,1.0712775
27,468,4.9C(27%)-4.75C,34.0,0.017403413,31.85911972198825,30.093655,35.660027,10.097408333332957,1.0712775,1.0713358
27,468,4.9C(27%)-4.75C,35.0,0.01722529,32.09138735229198,29.917881,35.356899,10.097369999999744,1.0713358,1.0714855
27,468,4.9C(27%)-4.75C,36.0,0.017300442,31.92657639090142,29.785782,34.901703,10.180438333333102,1.0714855,1.0714194
27,468,4.9C(27%)-4.75C,37.0,0.017358864,31.853546235983284,29.929556,35.514915,10.180666666666609,1.0714194,1.0715451
27,468,4.9C(27%)-4.75C,38.0,0.017267231,32.12910030859058,29.970728,35.471951,10.09738333333371,1.0715451,1.0717713
27,468,4.9C(27%)-4.75C,39.0,0.017352363,31.99361747911347,29.383617,35.425423,10.097276666666827,1.0717713,1.0716543
27,468,4.9C(27%)-4.75C,40.0,0.017366763,31.993201725738377,29.909376,35.831722,10.097208333333644,1.0716543,1.071787
27,468,4.9C(27%)-4.75C,41.0,0.017247275,32.23605002987559,30.238022,36.232037,10.097606666666495,1.071787,1.0711391
27,468,4.9C(27%)-4.75C,42.0,0.017141469,31.791368525269263,29.439821,35.481926,10.097290000000308,1.0711391,1.0715536
27,468,4.9C(27%)-4.75C,43.0,0.017293235,32.042226285835355,30.167477,35.842888,10.180744999999781,1.0715536,1.0715485
27,468,4.9C(27%)-4.75C,44.0,0.017238958,32.18275245854485,30.130613,35.663738,10.100441666666788,1.0715485,1.0710104
27,468,4.9C(27%)-4.75C,45.0,0.017430291,31.777406946790556,29.483452,35.472191,10.180623333333642,1.0710104,1.071467
27,468,4.9C(27%)-4.75C,46.0,0.017312927,32.12764814321607,30.05699,35.723862,10.097285000000072,1.071467,1.0716325
27,468,4.9C(27%)-4.75C,47.0,0.017319988,32.231222568369006,29.865158,35.933521,10.097551666666307,1.0716325,1.0710717
27,468,4.9C(27%)-4.75C,48.0,0.017460359,31.74536651386623,29.438667,35.507851,10.180766666666992,1.0710717,1.0714568
27,468,4.9C(27%)-4.75C,49.0,0.017293436,31.972447515780747,29.928314,35.644371,10.097189999999925,1.0714568,1.0714599
27,468,4.9C(27%)-4.75C,50.0,0.01727749,32.036190917077256,29.94076,35.501198,10.180786666666487,1.0714599,1.0711287
27,468,4.9C(27%)-4.75C,51.0,0.017427318,31.676911797219955,29.730984,35.887833,10.097073333333537,1.0711287,1.0714078
27,468,4.9C(27%)-4.75C,52.0,0.017246298,32.080700569009345,30.212769,35.86282,10.097668333333665,1.0714078,1.0713085
27,468,4.9C(27%)-4.75C,53.0,0.017227957,32.07068718918929,29.897905,35.436687,10.180554999999973,1.0713085,1.0711405
27,468,4.9C(27%)-4.75C,54.0,0.01744514,31.954912183946455,29.948296,35.861794,10.097206666665928,1.0711405,1.0713924
27,468,4.9C(27%)-4.75C,55.0,0.017270332,32.21761514285717,30.145615,36.031597,10.097471666666873,1.0713924,1.0713924
27,468,4.9C(27%)-4.75C,56.0,0.017263822,31.979085305785166,29.964033,35.482513,10.097506666667565,1.0713924,1.0712391
27,468,4.9C(27%)-4.75C,57.0,0.017353514,31.958081963713017,30.096708,35.858231,10.180529999999756,1.0712391,1.0712905
27,468,4.9C(27%)-4.75C,58.0,0.017260272,32.22537872147646,29.966364,35.761578,10.097310000000288,1.0712905,1.0713607
27,468,4.9C(27%)-4.75C,59.0,0.017335236,32.04936871523182,29.425352,35.566612,10.1807316666663,1.0713607,1.0712644
27,468,4.9C(27%)-4.75C,60.0,0.01731335,31.935661474123616,30.182877,35.736591,10.180695000000803,1.0712644,1.0712729
27,468,4.9C(27%)-4.75C,61.0,0.017249757,32.06076843916669,30.006531,35.80566,10.097611666666731,1.0712729,1.0707507
27,468,4.9C(27%)-4.75C,62.0,0.017304685,31.74707334172968,29.312916,35.442844,10.09717000000043,1.0707507,1.0710058
27,468,4.9C(27%)-4.75C,63.0,0.017345078,31.919152920857396,29.927704,35.873764,10.097314999999556,1.0710058,1.0710759
27,468,4.9C(27%)-4.75C,64.0,0.017259417,32.12819013720539,29.924757,35.745026,10.099834999999924,1.0710759,1.0706606
27,468,4.9C(27%)-4.75C,65.0,0.017478123,31.720126935940108,29.526894,35.795273,10.180876666667366,1.0706606,1.0711164
27,468,4.9C(27%)-4.75C,66.0,0.017336776,32.102900805509215,30.05596,36.192898,10.097809999999784,1.0711164,1.071203
27,468,4.9C(27%)-4.75C,67.0,0.017503519,32.24554218882302,30.174366,36.289276,10.097491666666853,1.071203,1.0706682
27,468,4.9C(27%)-4.75C,68.0,0.017503519,31.796402303465786,29.673073,36.022362,10.096995,1.0706682,1.0709935
27,468,4.9C(27%)-4.75C,69.0,0.017290697,32.189808259102506,30.167643,36.031319,10.097511666666666,1.0709935,1.0710136
27,468,4.9C(27%)-4.75C,70.0,0.017301191,32.20059929303117,29.943384,35.901436,10.180863333333354,1.0710136,1.0706031
27,468,4.9C(27%)-4.75C,71.0,0.017501354,31.79870657226407,29.784422,36.025818,10.18058000000001,1.0706031,1.0708551
27,468,4.9C(27%)-4.75C,72.0,0.017307773,32.17397449792525,30.084591,36.111206,10.09743833333335,1.0708551,1.0708605
27,468,4.9C(27%)-4.75C,73.0,0.017289668,31.948646228896102,30.048275,35.458977,10.18083666666668,1.0708605,1.0706753
27,468,4.9C(27%)-4.75C,74.0,0.017432652,31.827681368510653,29.876217,36.094822,10.1809966666667,1.0706753,1.0708139
27,468,4.9C(27%)-4.75C,75.0,0.017270774,32.10784701332221,30.230026,36.204716,10.18039333333333,1.0708139,1.0707257
27,468,4.9C(27%)-4.75C,76.0,0.017228188,31.939391752324568,30.0331,35.841255,10.097845000000053,1.0707257,1.0706347
27,468,4.9C(27%)-4.75C,77.0,0.017365735,31.93207083361341,30.10096,36.378368,10.180744999999904,1.0706347,1.0706127
27,468,4.9C(27%)-4.75C,78.0,0.017240947,32.25768037405859,30.275436,36.181175,10.097646666666696,1.0706127,1.0704951
27,468,4.9C(27%)-4.75C,79.0,0.017287489,31.999508112970783,29.526382,35.788807,10.097235000000001,1.0704951,1.0705333
27,468,4.9C(27%)-4.75C,80.0,0.017337264,32.147772741496645,30.139582,36.170795,10.097501666666721,1.0705333,1.0705811
