cell,cycle_life,charge_policy,cycle,IR,Tavg,Tmin,Tmax,chargetime,QD,lable
6,511,3.6C(30%)-6C,1.0,0.017036749,32.60707301778806,29.693878,36.859024,10.242131666666683,1.0651802,1.0687391
6,511,3.6C(30%)-6C,2.0,0.016829265,32.51652099278276,29.368935,36.781853,10.17572999999999,1.0687391,1.0702139
6,511,3.6C(30%)-6C,3.0,0.016633883,33.06006318001734,29.623549,36.834549,10.249743333333269,1.0702139,1.0712186
6,511,3.6C(30%)-6C,4.0,0.016417889,32.69151773355685,29.539473,37.074684,10.234249999999884,1.0712186,1.0713428
6,511,3.6C(30%)-6C,5.0,0.016306423,33.08259665284413,29.906717,37.005981,10.15275500000013,1.0713428,1.0717576
6,511,3.6C(30%)-6C,6.0,0.016383279,33.12977904653326,29.784008,36.816265,10.160635000000184,1.0717576,1.072253
6,511,3.6C(30%)-6C,7.0,0.016278753,33.04506988199693,29.478727,36.858868,10.153785000000061,1.072253,1.0722264
6,511,3.6C(30%)-6C,8.0,0.016227992,33.08694578656939,29.473709,36.735523,10.232406666666794,1.0722264,1.072341
6,511,3.6C(30%)-6C,9.0,0.016270088,32.82725803077882,29.548246,36.727638,10.242513333333287,1.072341,1.0724788
6,511,3.6C(30%)-6C,10.0,0.016193038,32.79538067474489,29.484209,36.922344,10.23836999999985,1.0724788,1.0721933
6,511,3.6C(30%)-6C,11.0,0.016245974,32.76358014983926,29.607433,36.633442,10.160270000000066,1.0721933,1.0724114
6,511,3.6C(30%)-6C,12.0,0.016134661,32.63588536273815,29.538387,36.450584,10.238501666666707,1.0724114,1.0725312
6,511,3.6C(30%)-6C,13.0,0.016073581,32.6939098374417,29.406687,36.789345,10.23472166666664,1.0725312,1.0722629
6,511,3.6C(30%)-6C,14.0,0.016111404,32.87674445405034,29.695692,36.840851,10.23859333333312,1.0722629,1.0724429
6,511,3.6C(30%)-6C,15.0,0.016006352,32.756871296874884,29.668875,36.822155,10.146995000000121,1.0724429,1.0723234
6,511,3.6C(30%)-6C,16.0,0.015978072,33.21478265353888,29.440521,36.690769,10.146179999999974,1.0723234,1.0720124
6,511,3.6C(30%)-6C,17.0,0.016050756,33.08522175475425,29.819021,36.881832,10.239486666666926,1.0720124,1.0720856
6,511,3.6C(30%)-6C,18.0,0.015936039,32.95434862483038,29.653837,36.946136,10.14855499999976,1.0720856,1.0720655
6,511,3.6C(30%)-6C,19.0,0.015917439,33.50212553055554,29.465763,36.977806,10.145100000000093,1.0720655,1.0717537
6,511,3.6C(30%)-6C,20.0,0.015997391,33.19241861951219,29.726189,36.978657,10.242369999999937,1.0717537,1.0717922
6,511,3.6C(30%)-6C,21.0,0.015887076,33.23857542318849,29.572468,37.171597,10.230641666666877,1.0717922,1.0715176
6,511,3.6C(30%)-6C,22.0,0.015860505,32.99147980949201,29.476734,37.124771,10.151206666666743,1.0715176,1.0712464
6,511,3.6C(30%)-6C,23.0,0.015963061,32.82831656100882,29.634552,36.983822,10.24131833333328,1.0712464,1.0712163
6,511,3.6C(30%)-6C,24.0,0.015855536,32.97789814356162,29.678886,37.111412,10.147703333333387,1.0712163,1.0708883
6,511,3.6C(30%)-6C,25.0,0.015828919,32.70151174860339,29.6973,36.952507,10.14885000000019,1.0708883,1.0708908
6,511,3.6C(30%)-6C,26.0,0.01584916,32.44072691746909,29.547041,37.051708,10.150690000000274,1.0708908,1.0707636
6,511,3.6C(30%)-6C,27.0,0.015873848,32.79734572054099,29.755545,37.025356,10.23958500000008,1.0707636,1.0704046
6,511,3.6C(30%)-6C,28.0,0.01582434,32.70918482051283,29.684715,37.073475,10.23223833333371,1.0704046,1.0704691
6,511,3.6C(30%)-6C,29.0,0.015842535,32.72636993095088,29.654598,37.273964,10.151928333333247,1.0704691,1.0702686
6,511,3.6C(30%)-6C,30.0,0.015822956,32.81807120568332,29.711319,37.330772,10.238118333333599,1.0702686,1.0698671
