cell,cycle_life,charge_policy,cycle,IR,Tavg,Tmin,Tmax,chargetime,QD,lable
25,461,4.8C(80%)-4.8C,1.0,0.017749527,31.06104333861545,29.06975,34.012157,10.108789999999862,1.0640887,1.0672674
25,461,4.8C(80%)-4.8C,2.0,0.017678419,30.641011908249165,28.39476,33.47559,10.092546666666749,1.0672674,1.0688325
25,461,4.8C(80%)-4.8C,3.0,0.017638819,30.922799715012673,29.092196,33.775085,10.008300000000114,1.0688325,1.0697515
25,461,4.8C(80%)-4.8C,4.0,0.017571714,31.024357313675168,28.985891,33.972847,10.092710000000078,1.0697515,1.0698761
25,461,4.8C(80%)-4.8C,5.0,0.017511886,30.84110605324453,28.901196,33.823475,10.008155000000018,1.0698761,1.070374
25,461,4.8C(80%)-4.8C,6.0,0.017414827,30.92950908477379,29.300552,33.756371,10.008221666666698,1.070374,1.0706325
25,461,4.8C(80%)-4.8C,7.0,0.017409412,30.918990180692983,29.069818,33.535126,10.008224999999948,1.0706325,1.0705343
25,461,4.8C(80%)-4.8C,8.0,0.017511351,30.637011498290573,28.737198,33.28632,10.092681666666612,1.0705343,1.0709518
25,461,4.8C(80%)-4.8C,9.0,0.017349616,30.736498630287613,29.12743,33.256451,10.008063333333363,1.0709518,1.0712485
25,461,4.8C(80%)-4.8C,10.0,0.01735512,30.721491216033712,28.93471,33.248566,10.008354999999817,1.0712485,1.0710331
25,461,4.8C(80%)-4.8C,11.0,0.01737519,30.430760647698765,29.005239,33.187031,10.092589999999957,1.0710331,1.0712364
25,461,4.8C(80%)-4.8C,12.0,0.0172316,30.614180415410384,29.122458,32.842415,10.008288333333379,1.0712364,1.0713369
25,461,4.8C(80%)-4.8C,13.0,0.017197346,30.491946319897142,28.906235,32.394154,10.092470000000079,1.0713369,1.0714058
25,461,4.8C(80%)-4.8C,14.0,0.017299982,30.443145565505763,29.036896,32.929165,10.092598333333445,1.0714058,1.0716377
25,461,4.8C(80%)-4.8C,15.0,0.017185975,30.671249643216072,29.090166,32.941536,10.008161666666759,1.0716377,1.0716072
25,461,4.8C(80%)-4.8C,16.0,0.017166862,30.54199608283515,28.761028,32.259117,10.092548333333495,1.0716072,1.0716735
25,461,4.8C(80%)-4.8C,17.0,0.017211821,30.471429107349266,29.088385,32.907253,10.008081666666355,1.0716735,1.0718265
25,461,4.8C(80%)-4.8C,18.0,0.017145906,30.646563056650294,29.115723,32.608585,10.092566666666244,1.0718265,1.0719858
25,461,4.8C(80%)-4.8C,19.0,0.01724666,30.420017624465356,28.350985,32.351059,10.092890000000382,1.0719858,1.071927
25,461,4.8C(80%)-4.8C,20.0,0.017190652,30.492196064891846,29.211882,32.657017,10.09262000000017,1.071927,1.071977
25,461,4.8C(80%)-4.8C,21.0,0.017188603,30.55906136043589,29.00997,32.63232,10.092611666666441,1.071977,1.0718054
25,461,4.8C(80%)-4.8C,22.0,0.017205972,30.309479953508053,28.291601,32.312195,10.008326666666836,1.0718054,1.0719068
25,461,4.8C(80%)-4.8C,23.0,0.017214129,30.3601662108333,29.008083,32.551918,10.092503333333783,1.0719068,1.0719771
25,461,4.8C(80%)-4.8C,24.0,0.017184334,30.530213027918798,29.131649,32.723881,10.008260000000398,1.0719771,1.0716343
25,461,4.8C(80%)-4.8C,25.0,0.017183892,30.104041973109172,28.679045,32.221699,10.008064999999867,1.0716343,1.0720184
25,461,4.8C(80%)-4.8C,26.0,0.017174277,30.269691309741876,29.007393,32.467564,10.008151666666285,1.0720184,1.0720907
25,461,4.8C(80%)-4.8C,27.0,0.01713917,30.426714223440026,29.257845,32.804634,10.092758333333283,1.0720907,1.0717306
25,461,4.8C(80%)-4.8C,28.0,0.017285887,30.074554004208718,28.844299,32.205513,10.008011666666425,1.0717306,1.071992
25,461,4.8C(80%)-4.8C,29.0,0.017162146,30.381461150943366,29.128166,32.411304,10.008068333333359,1.071992,1.0720289
25,461,4.8C(80%)-4.8C,30.0,0.017188648,30.425995058873784,28.998569,32.482025,10.09257000000022,1.0720289,1.0716764
25,461,4.8C(80%)-4.8C,31.0,0.01723644,30.081562907208,28.951183,32.272091,10.092681666666856,1.0716764,1.0718075
25,461,4.8C(80%)-4.8C,32.0,0.01712936,30.324010567747287,29.144526,32.246639,10.00843999999973,1.0718075,1.0716922
25,461,4.8C(80%)-4.8C,33.0,0.017138461,30.162429068481767,28.695696,31.498413,10.008251666666668,1.0716922,1.071767
25,461,4.8C(80%)-4.8C,34.0,0.017219517,30.154971080431114,29.053816,32.187286,10.008223333333444,1.071767,1.0716639
25,461,4.8C(80%)-4.8C,35.0,0.017098894,30.28640091293105,28.561916,31.566526,10.008306666666856,1.0716639,1.0718027
25,461,4.8C(80%)-4.8C,36.0,0.017219944,30.114981525608833,28.479511,31.247641,10.092593333333207,1.0718027,1.0717899
25,461,4.8C(80%)-4.8C,37.0,0.017164627,30.11824823588046,28.93738,31.944838,10.008073333333595,1.0717899,1.07188
25,461,4.8C(80%)-4.8C,38.0,0.017135434,30.311039481481455,28.832174,31.625454,10.092663333333622,1.07188,1.0721645
25,461,4.8C(80%)-4.8C,39.0,0.017247381,30.22818695868462,28.358429,31.79356,10.092716666666577,1.0721645,1.0719416
25,461,4.8C(80%)-4.8C,40.0,0.017188122,30.22549936432167,29.037806,32.225922,10.008198333333228,1.0719416,1.0719969
25,461,4.8C(80%)-4.8C,41.0,0.017092675,30.392574689456385,29.11467,32.722691,10.008251666666668,1.0719969,1.0714833
25,461,4.8C(80%)-4.8C,42.0,0.016963746,29.93257127212578,28.406206,32.159061,10.008259999999913,1.0714833,1.0717818
25,461,4.8C(80%)-4.8C,43.0,0.017100347,30.139619872199155,29.23731,31.859671,10.092701666666835,1.0717818,1.0716355
