N,batch_size,epochs,mse,mape
20,8,30,0.17648063820128868,131.6498228424084
20,8,50,0.12937871230994913,96.75871452605274
20,8,75,0.1789438524348886,120.18541112682783
20,8,100,0.03935284278586258,31.4293885005878
20,8,150,0.06669359036629481,66.3178255281802
20,8,200,0.17700594388141708,165.28101204598565
20,16,30,0.07958121688255404,71.69255430697424
20,16,50,0.011733963487868185,7.531807181274362
20,16,75,0.08040761056310802,75.46798271027743
20,16,100,0.11708980476904483,110.28207769484597
20,16,150,0.06892790007533825,52.024869612719506
20,16,200,0.022867465309561925,22.625884706822912
20,32,30,0.07195216347762373,70.60393720301475
20,32,50,0.06264012692058941,56.6328540677558
20,32,75,0.09585887266698336,64.3914300064231
20,32,100,0.05556581136202359,30.586299696573228
20,32,150,0.012932190461610113,10.378759718541833
20,32,200,0.0353180400438732,14.204586674927338
20,64,30,0.13642151835747848,104.27330122856237
20,64,50,0.05954533625617794,50.58678335408595
20,64,75,0.16613340037683516,134.78038886187426
20,64,100,0.08364360867785255,49.11125805281005
20,64,150,0.05098560305728143,40.739924822805875
20,64,200,0.08051966907766483,71.16775774445973
20,128,30,0.050694676930467565,49.20309861699876
20,128,50,0.1050648837367461,101.45354450110958
20,128,75,0.07808228758265026,41.37010365211751
20,128,100,0.06295338451238017,61.76363356737761
20,128,150,0.07509558650544289,57.349386659555265
20,128,200,0.021313258810179234,8.7638728488088
