N,batch_size,epochs,mse,mape
42,8,30,0.03221446984297603,32.716852398692545
42,8,50,0.03422727733520106,31.40581482846358
42,8,75,0.1495434069863354,125.06029392493004
42,8,100,0.018201520387348187,11.114757540896816
42,8,150,0.08015206546404695,62.532611025064774
42,8,200,0.16903058097043283,161.9486264945093
42,16,30,0.08309082831814833,81.3006202645814
42,16,50,0.07015985109767804,32.8348372620938
42,16,75,0.046482969404783935,37.735291648108834
42,16,100,0.11822523805551606,109.53636182723292
42,16,150,0.0949882785942122,85.18818152091
42,16,200,0.05648155005817564,60.79171749203368
42,32,30,0.02539698151631554,29.592968336656533
42,32,50,0.044695619496806456,13.102361594889128
42,32,75,0.047721315278337416,46.20205188641518
42,32,100,0.05654532277725702,46.39285763429191
42,32,150,0.08027578414331278,67.84954848504785
42,32,200,0.15378251073872487,137.0445860662515
42,64,30,0.08401967562386246,75.09078276122807
42,64,50,0.08369564415610754,45.348678222718874
42,64,75,0.06637861785849836,49.939929563135706
42,64,100,0.16376196917232866,127.08165993498797
42,64,150,0.10841670792633018,33.95548956044042
42,64,200,0.025864563220784353,26.47357202687181
42,128,30,0.031079637201628804,28.86556794453636
42,128,50,0.030050783937364874,31.752158414363812
42,128,75,0.1659297405420514,130.03914835132028
42,128,100,0.04688382627156479,25.958597935406036
42,128,150,0.04535350369589196,40.71684216670072
42,128,200,0.13467336327929974,82.64505943784532
