N,batch_size,epochs,mse,mape
22,8,30,0.059781108325289746,57.132592544388835
22,8,50,0.0738652112414594,37.152420945178775
22,8,75,0.20442597067864685,174.22597865534905
22,8,100,0.09116792876400732,83.6196412156593
22,8,150,0.02220326953003683,24.137508208217156
22,8,200,0.08720553024695023,87.62980330852625
22,16,30,0.14187883945064755,97.22838909460538
22,16,50,0.173339765516027,128.62337419126033
22,16,75,0.06630395876055328,22.25235498373575
22,16,100,0.331117496646667,269.18486960618
22,16,150,0.058335675442036355,47.844334758596915
22,16,200,0.0609008719789883,51.80160409917164
22,32,30,0.08750657508827053,83.02524547400103
22,32,50,0.13269808957804646,98.83120306313447
22,32,75,0.0822809064386387,26.050083298434835
22,32,100,0.06709900531163109,63.78719326306948
22,32,150,0.06137222785744857,24.000519569474324
22,32,200,0.035337364163324704,9.023575214224815
22,64,30,0.07738201045537081,73.99185857607053
22,64,50,0.05844531935575556,58.346388695027414
22,64,75,0.08031052405257652,72.87925220718128
22,64,100,0.05143691797755129,16.93067799495794
22,64,150,0.08624100619647675,47.76742962796493
22,64,200,0.04903758239080306,30.04338592615195
22,128,30,0.07311586690721789,68.49896868258055
22,128,50,0.04836063440517828,49.80877341776624
22,128,75,0.16234270712851442,117.45761404024839
22,128,100,0.059322777486507716,55.43938540925492
22,128,150,0.054621852373055335,49.75431799709598
22,128,200,0.05042408107069279,34.93540169306909
