N,batch_size,epochs,mse,mape
46,8,30,0.15540614481986337,111.27008735942803
46,8,50,0.06542753519440563,62.35503396741441
46,8,75,0.01434332270961258,8.189732370422494
46,8,100,0.04075368509379328,35.01161000704299
46,8,150,0.054090256387090564,58.2892458115729
46,8,200,0.15764628194570215,153.66396270380176
46,16,30,0.018968671971152578,16.794029188332647
46,16,50,0.08285513190951375,65.6517594750838
46,16,75,0.03715471794763931,14.409423179680235
46,16,100,0.06052862391324503,56.88525991043238
46,16,150,0.04820423404842636,37.04125956064699
46,16,200,0.035604753503992274,32.38188109206078
46,32,30,0.08184815905035754,74.55135794716423
46,32,50,0.09477849437258339,77.8967623337576
46,32,75,0.01427998465392703,5.301911029180075
46,32,100,0.01958851946160134,7.588654814274179
46,32,150,0.056285267090816986,31.748104504624592
46,32,200,0.07046354341858169,59.403236406559735
46,64,30,0.050171780369378166,46.082943769376605
46,64,50,0.040804353989157716,22.704548216992713
46,64,75,0.04203007619688118,43.6411511804445
46,64,100,0.11002400679313254,46.42644941987273
46,64,150,0.09193053632067981,49.71301214569698
46,64,200,0.03809955514351239,22.85522652268978
46,128,30,0.13703384866181118,102.26863680469731
46,128,50,0.05405479806411865,58.14817081087311
46,128,75,0.17030173640546475,147.2695733160105
46,128,100,0.04797900279905474,40.90527464994906
46,128,150,0.11412303310004589,89.3447699427048
46,128,200,0.040835008208176864,45.97985852772875
