N,batch_size,epochs,mse,mape
25,8,30,0.18449911203540129,154.85063695370786
25,8,50,0.07239720096851353,53.28927201470013
25,8,75,0.06822250575644681,27.77023840102391
25,8,100,0.08612515082721524,65.99024330378218
25,8,150,0.05913364944539954,61.03404949965579
25,8,200,0.135556672408017,127.8699793202262
25,16,30,0.08244846801438006,64.62640552412797
25,16,50,0.13921308287683853,97.81033591606135
25,16,75,0.09346055525829686,88.23824970108676
25,16,100,0.05028738427936645,41.83963785597173
25,16,150,0.15890286395300596,143.37546783533853
25,16,200,0.0912208760452241,85.54751596230055
25,32,30,0.1539038331104393,135.82032548741472
25,32,50,0.2233095452795966,189.10262455612119
25,32,75,0.06355230768545539,55.2823162717779
25,32,100,0.019465311580356633,9.69719588742967
25,32,150,0.03959801908073235,37.77918125142325
25,32,200,0.1128913233853622,82.32638189242859
25,64,30,0.08862779323451643,83.25108542622614
25,64,50,0.12848464514843727,105.29425182536568
25,64,75,0.08087041549197388,75.7709118992919
25,64,100,0.03122574407254852,31.855273655281195
25,64,150,0.12429297876828814,73.20062043477333
25,64,200,0.09918020582971304,80.34937309686549
25,128,30,0.11855444324991596,105.9802205035167
25,128,50,0.05279180276127952,54.07850709187896
25,128,75,0.08462149046618775,59.59007166465982
25,128,100,0.045326731090102795,13.261147498102272
25,128,150,0.054830500907923074,50.53871558374949
25,128,200,0.04186449796961021,14.9498013653468
