N,batch_size,epochs,mse,mape
63,8,30,0.04255915843668052,36.04092882881332
63,8,50,0.04342892078375521,25.09999631654867
63,8,75,0.033921259932814994,19.45939946141105
63,8,100,0.033595004338725865,39.540080035834066
63,8,150,0.035538939810886745,13.074042252816431
63,8,200,0.023714493387551237,20.310366813232285
63,16,30,0.1342191889388344,121.2539594309298
63,16,50,0.054486636652113875,39.22552164665866
63,16,75,0.04751046917345906,43.663762706968576
63,16,100,0.10590413391062174,93.48586015241627
63,16,150,0.12554268435470634,122.64030052270058
63,16,200,0.27923699002045227,323.0301742413268
63,32,30,0.0696557559379722,20.93588487626559
63,32,50,0.15431880909658274,85.27722915261411
63,32,75,0.034846287007605274,14.979621994992181
63,32,100,0.03804534912755969,40.77250577319648
63,32,150,0.03292012300156071,31.743399573621122
63,32,200,0.02178388435313528,13.245740679880841
63,64,30,0.07077805023054015,30.255003346097325
63,64,50,0.08119879927430194,22.083096236969705
63,64,75,0.034993556739572225,12.585691757299022
63,64,100,0.03803324359788122,23.38757695237888
63,64,150,0.1388274768288613,115.81789316176132
63,64,200,0.11914962341054551,82.9171258140413
63,128,30,0.3267120914937756,249.88922832889543
63,128,50,0.17451588918521146,146.52392586319002
63,128,75,0.10685846530659035,111.1871158544721
63,128,100,0.1002794298180411,74.92423801007914
63,128,150,0.01931561263719057,11.626999512136267
63,128,200,0.024217169652128834,13.605389547910335
