N,batch_size,epochs,mse,mape
52,8,30,0.11377825042569371,98.61493049096126
52,8,50,0.08187153353327267,75.58754973113373
52,8,75,0.046528224815237176,21.58356361380464
52,8,100,0.04519210873622402,36.796108593176825
52,8,150,0.07357281157825009,68.72176381224968
52,8,200,0.1216926436546406,125.86148520826276
52,16,30,0.06690689371624314,67.1855044815294
52,16,50,0.05791129671832481,36.95538369138138
52,16,75,0.0697846976547802,64.08361647325587
52,16,100,0.02465400842747223,24.742092580147
52,16,150,0.2254183196457372,227.8706053698768
52,16,200,0.03308686835361989,27.118860934542187
52,32,30,0.019108156552729,22.17112800473209
52,32,50,0.0475271599809251,40.273612189291754
52,32,75,0.06697126399564433,35.83712597338417
52,32,100,0.07528751610278972,69.71835788581093
52,32,150,0.04722904806245245,12.122589476913202
52,32,200,0.15420619475691555,134.54191682416467
52,64,30,0.1648581596179313,146.74934566858198
52,64,50,0.10935647439217441,29.217954083829273
52,64,75,0.09028666150998592,31.910113194750444
52,64,100,0.06553230570940115,58.92803609393618
52,64,150,0.03797197152920938,29.542175700788437
52,64,200,0.08970967857113371,64.46315555071413
52,128,30,0.12277055423583685,98.83885822450766
52,128,50,0.1403232173725863,103.56648454133423
52,128,75,0.08825281888673515,83.77896209798614
52,128,100,0.07975214342723817,56.60998920078511
52,128,150,0.18621925300405806,109.77296021941929
52,128,200,0.0342602288129518,37.59803396127194
