N,batch_size,epochs,mse,mape
27,8,30,0.056992993093748424,50.50616793481913
27,8,50,0.01797533797049871,14.746197700347377
27,8,75,0.07339621316035792,21.27592125885471
27,8,100,0.01876227498529348,10.426754769315448
27,8,150,0.037514581159699405,42.074818102157295
27,8,200,0.1591925108961499,146.27411024709497
27,16,30,0.12815845093105863,113.75841661343347
27,16,50,0.06624610144763668,26.497483150662582
27,16,75,0.038341114007013,21.70832148007642
27,16,100,0.03525920992364272,19.011896531321984
27,16,150,0.03828666370667809,34.04321648245286
27,16,200,0.04759079221053784,46.92165947707683
27,32,30,0.13635470756198567,118.8203196876403
27,32,50,0.08034320217231646,26.40703979248375
27,32,75,0.10611099512436357,86.72499176311223
27,32,100,0.055244059028000655,48.927196209547084
27,32,150,0.057689722723904234,15.262853872287291
27,32,200,0.10606153329313267,93.7224451365726
27,64,30,0.14944403159616848,117.14668992486612
27,64,50,0.1417839855360093,125.49378329719549
27,64,75,0.04854823934205267,50.927032490442194
27,64,100,0.13648755638214827,118.15758520825155
27,64,150,0.05012466720343599,26.574171893506254
27,64,200,0.05276441024123415,30.03053734299077
27,128,30,0.05532597697481166,55.618438707695006
27,128,50,0.11010010158120542,40.273020752334986
27,128,75,0.07804785258172907,25.094547494165663
27,128,100,0.08151521005705122,74.84809315652512
27,128,150,0.09974286037488714,86.27299485642637
27,128,200,0.06268322204331372,34.42482151536427
