N,batch_size,epochs,mse,mape
15,8,30,0.10311377094368476,98.28852192058658
15,8,50,0.016949638677403733,10.75147487386742
15,8,75,0.037796902731461274,24.049279911517615
15,8,100,0.06064422915025993,31.102542873697896
15,8,150,0.21190567685654188,177.5407243005388
15,8,200,0.02800171321287843,14.31176087458425
15,16,30,0.1270518502524065,109.3962072336208
15,16,50,0.0705534135339994,65.04499062400468
15,16,75,0.07477497857913297,71.58632397746936
15,16,100,0.03957829768739831,29.076426807448296
15,16,150,0.06836908155132262,61.65090177077038
15,16,200,0.04870118601278965,51.34656902588477
15,32,30,0.1363089304830272,57.7099899097837
15,32,50,0.14293457411675442,101.77363251906435
15,32,75,0.02960519470991405,28.829101956948328
15,32,100,0.13724222841144684,115.65764940605906
15,32,150,0.03854355990809336,26.6278051025522
15,32,200,0.02109054256675544,9.784385392673814
15,64,30,0.06375077841514404,59.498722332112116
15,64,50,0.02329146619353232,26.037774668786373
15,64,75,0.02170150520285217,22.788206559157395
15,64,100,0.0714664904043855,48.2941324220408
15,64,150,0.03547754422429103,22.724613433884272
15,64,200,0.12526376067268305,89.21128915030899
15,128,30,0.0770107877698322,72.39464109119204
15,128,50,0.02165314836681691,21.44000541686534
15,128,75,0.062060774002025164,28.51436736636504
15,128,100,0.0868942554199412,61.332338789405505
15,128,150,0.02044145688679765,9.83058714438823
15,128,200,0.021989391278539844,8.284986431139881
