N,batch_size,epochs,mse,mape
33,8,30,0.023955067669268446,20.260242777004905
33,8,50,0.1013511822884107,99.88494440069438
33,8,75,0.04732281844940753,42.74379085938557
33,8,100,0.1086574316358892,82.67541357055434
33,8,150,0.09061569867713455,94.29749848262094
33,8,200,0.0762799846868918,83.0041020294199
33,16,30,0.14745986521849078,124.2709148653297
33,16,50,0.06248682572749025,64.50348914643213
33,16,75,0.0541108174987559,22.80575028172162
33,16,100,0.08113138467682501,56.36589201497565
33,16,150,0.0636052105237756,33.79881741916312
33,16,200,0.053760846584047076,39.991903675402256
33,32,30,0.057318950525349244,28.921998057924696
33,32,50,0.10000643220735161,50.15694763523248
33,32,75,0.03740496848027241,35.0124948531597
33,32,100,0.016576946905938323,16.010560679032064
33,32,150,0.043704537252032015,35.92242823963679
33,32,200,0.057882940885238585,61.09470670214673
33,64,30,0.03577017829255179,16.522209324908662
33,64,50,0.13403336910426036,39.02172250154174
33,64,75,0.036536843656679065,34.62150551603834
33,64,100,0.024776732018101155,15.14589469403343
33,64,150,0.07295188537211246,21.677251540079663
33,64,200,0.026039387672668692,19.955795242274203
33,128,30,0.13987893696966963,114.69779581582713
33,128,50,0.06531654583489303,68.44474503556172
33,128,75,0.05292324769564593,52.75119250864364
33,128,100,0.10413205972506454,35.92546841575159
33,128,150,0.05614851677434933,29.140935773295805
33,128,200,0.04144140235220778,29.06285448944434
