N,batch_size,epochs,mse,mape
62,8,30,0.06111989909593881,65.48512622749001
62,8,50,0.03992796773599945,42.242725685106684
62,8,75,0.03565158878883207,28.28047683267813
62,8,100,0.06037498958925272,53.84528042371118
62,8,150,0.03574666824711582,27.646490130263274
62,8,200,0.06954156330165732,81.07774488222724
62,16,30,0.0740608680081031,80.87973431618488
62,16,50,0.05818882325772378,55.50318786587427
62,16,75,0.039032518209466696,42.19716416093979
62,16,100,0.13865820256106884,143.4316303137009
62,16,150,0.09808295572275594,89.52215994322336
62,16,200,0.05424902036687948,39.45444126331374
62,32,30,0.07825128421184312,82.37993675861964
62,32,50,0.04594625745380726,25.489953520895085
62,32,75,0.01964163681578565,11.872175682698598
62,32,100,0.02250365545391956,7.857302821359956
62,32,150,0.039402572290049315,32.19376819301104
62,32,200,0.13728220490944754,136.30259431717013
62,64,30,0.09497107568041466,33.156401969430064
62,64,50,0.0484625389231642,15.558632468914135
62,64,75,0.07724762829743881,29.514208016824195
62,64,100,0.06291764485444934,66.96820977031095
62,64,150,0.11051479297848084,64.4553131075388
62,64,200,0.029677985539368585,19.400305776935852
62,128,30,0.1955904427721939,148.94854064288333
62,128,50,0.17761669406235756,164.67196549955503
62,128,75,0.0659543328975018,23.907511164486294
62,128,100,0.09821880035537829,48.63122360317405
62,128,150,0.06095521529615024,44.71756922969764
62,128,200,0.09217021723900501,95.23593296264963
