N,batch_size,epochs,mse,mape
21,8,30,0.1954883078869773,144.25417154279302
21,8,50,0.056962391913363136,51.41639731146839
21,8,75,0.032747996023155077,31.703119911047832
21,8,100,0.047222733940281994,23.405351252330483
21,8,150,0.16723176393643338,148.42741107307327
21,8,200,0.1529925192834183,144.8453457042253
21,16,30,0.19789397456961758,164.36250174816698
21,16,50,0.05350494972621837,48.79810329279536
21,16,75,0.12951484183799908,66.49855477479053
21,16,100,0.024551354472453882,8.97110544768196
21,16,150,0.07792984649605027,65.4730867738921
21,16,200,0.09332076638420418,76.65749408187418
21,32,30,0.03944993945651278,38.920031628689934
21,32,50,0.12225383453406959,106.70407552391583
21,32,75,0.050252008019320574,49.182449814173424
21,32,100,0.06160410063407804,49.826312979073734
21,32,150,0.017063361109629593,15.950272364174284
21,32,200,0.11092012977967006,79.26789251899177
21,64,30,0.11344467088204456,82.30640784918931
21,64,50,0.059251537940481505,58.96342195419159
21,64,75,0.03478210299972448,38.08853283922936
21,64,100,0.08317312686120806,78.99449450175432
21,64,150,0.04935617363491078,13.957051277744434
21,64,200,0.039360298476962256,31.360540465506563
21,128,30,0.04113741820870332,20.87261312464212
21,128,50,0.0352214876189453,15.647535761100606
21,128,75,0.10716292822715594,36.50128157034059
21,128,100,0.022925028158740545,10.83678292913989
21,128,150,0.051896753507119746,42.120107277187735
21,128,200,0.03323179709554882,19.17896394515309
