N,batch_size,epochs,mse,mape
30,8,30,0.1392013525349886,120.60346312334677
30,8,50,0.024092240281890765,12.412925897528275
30,8,75,0.10077695048896676,78.03022250869107
30,8,100,0.027284340543532303,24.01503959450982
30,8,150,0.16930826178507308,153.32304761873715
30,8,200,0.17988026789582917,166.711748256646
30,16,30,0.05769530665326629,53.20435626733141
30,16,50,0.05978016718213248,44.752046856158586
30,16,75,0.020465303986425286,8.908262515011515
30,16,100,0.021740746335061654,15.251571815582896
30,16,150,0.10442712813422808,88.45207527090264
30,16,200,0.03957740329870021,38.81913906206872
30,32,30,0.16692572508904374,115.17497284481084
30,32,50,0.03565282688217901,38.24075955800833
30,32,75,0.07662305622413045,18.56797004435755
30,32,100,0.03631550284982652,18.26094822780915
30,32,150,0.07131066411542075,41.501246465924446
30,32,200,0.12036013899237968,89.25483202866819
30,64,30,0.08582898796227596,79.28356891874544
30,64,50,0.06818268958179957,63.01776530406825
30,64,75,0.10733052845418017,98.49214532724929
30,64,100,0.017333733113779073,8.916852982059611
30,64,150,0.06174951406712541,63.24026536185965
30,64,200,0.07335443596939226,29.464146103831535
30,128,30,0.1004043187625553,87.17157062769675
30,128,50,0.062481838531653316,52.79833172650967
30,128,75,0.03772853734195298,40.185628517846
30,128,100,0.04542514974910708,17.621896480518043
30,128,150,0.03512563989655743,34.96121342563349
30,128,200,0.0649776272833969,41.448054156953454
