N,batch_size,epochs,mse,mape
17,8,30,0.1740859560031024,142.49954590647306
17,8,50,0.0720105098495725,55.64715044462779
17,8,75,0.0518423901334069,16.90174375183392
17,8,100,0.10440924392989906,100.0536023569411
17,8,150,0.06079224712950274,36.479366824453386
17,8,200,0.03159568812664557,12.973812776428742
17,16,30,0.09702548686798211,92.04593271041354
17,16,50,0.014693153910402415,13.831925273235532
17,16,75,0.04110206339888405,30.737570800156465
17,16,100,0.0705404971657201,47.99090513240536
17,16,150,0.023484545383694166,8.844297519893216
17,16,200,0.1329740847837922,118.61878808878305
17,32,30,0.09594645893994484,82.0913988057771
17,32,50,0.04056626152382277,37.29665364511934
17,32,75,0.14729649453592839,120.45545455370802
17,32,100,0.06596338263765396,59.75960294347621
17,32,150,0.08834521145998049,37.01141400031517
17,32,200,0.12228094178416272,100.40296591851781
17,64,30,0.08418105618224712,69.06867317125099
17,64,50,0.08542967330108772,82.31077161314121
17,64,75,0.09712835306627157,86.68566347971115
17,64,100,0.03734623716046931,20.423772351381473
17,64,150,0.017873919839934842,14.055294093092986
17,64,200,0.03995456464687277,41.381083792807026
17,128,30,0.0609078251266689,47.81890462238659
17,128,50,0.07976734482606242,30.065773113561235
17,128,75,0.03735510093152594,16.552774706374528
17,128,100,0.05427045077885189,46.575557303140535
17,128,150,0.09326825135987865,84.85049408008626
17,128,200,0.061619102572082085,49.69791192768812
