N,batch_size,epochs,mse,mape
48,8,30,0.09253135405703365,95.64614747263774
48,8,50,0.01466496746122756,5.90906153452764
48,8,75,0.1399188595968268,142.7228338136098
48,8,100,0.05846616253190272,24.271356017878283
48,8,150,0.093802495775223,95.10873201713162
48,8,200,0.043262643388818786,52.78031657855695
48,16,30,0.05189456547462233,26.534291840348796
48,16,50,0.074774159980468,36.301800056844804
48,16,75,0.05095348909707382,42.105745060257426
48,16,100,0.0986524211506989,96.36660036871798
48,16,150,0.06111540164285659,48.60606246605587
48,16,200,0.09685278968541701,93.57444095324648
48,32,30,0.10425886177286536,102.9011724311719
48,32,50,0.08153276872812262,29.688571457882674
48,32,75,0.1010066976322765,78.54379137570847
48,32,100,0.017854173267706618,21.448758075965745
48,32,150,0.16534771796506925,142.04511868556727
48,32,200,0.07246745850061377,69.77507102055465
48,64,30,0.15102353443526959,39.0088749808428
48,64,50,0.09296867981361691,27.175336791296473
48,64,75,0.025529822333676,22.946085409464303
48,64,100,0.02772425702620437,24.65552723764238
48,64,150,0.06957576309284402,52.323133953023685
48,64,200,0.07062043162451348,49.19869559020313
48,128,30,0.3643969661029895,285.939863754709
48,128,50,0.15279145980971845,133.67072410998435
48,128,75,0.13640037771282879,122.3684122807524
48,128,100,0.12280944695015,109.97641738174447
48,128,150,0.060621373786095806,52.194805038081135
48,128,200,0.08068924193407861,63.62097440186211
