N,batch_size,epochs,mse,mape
40,8,30,0.09291664219035442,85.43600982741233
40,8,50,0.012379878725303066,9.92953543552802
40,8,75,0.04679406930503766,39.074923669142485
40,8,100,0.02748538265593754,10.26203670304405
40,8,150,0.05138532106721458,57.759166013009676
40,8,200,0.08022152234082615,86.48239274474224
40,16,30,0.08327267349089507,74.78811938295244
40,16,50,0.039432656613801666,31.437980446844698
40,16,75,0.0357761771073472,26.33358895306872
40,16,100,0.05663804197612518,46.55516088931926
40,16,150,0.07189495463416469,64.33847214099478
40,16,200,0.013566946930022097,15.317153259230103
40,32,30,0.04167438989526091,29.093496196254453
40,32,50,0.04100241890410449,29.11123691038607
40,32,75,0.05308656322894984,35.39284953038926
40,32,100,0.027893456303623075,28.77260497018374
40,32,150,0.035293520832275174,14.150596715799601
40,32,200,0.057114719661401296,49.44950360816247
40,64,30,0.1503840808340531,44.889562639425634
40,64,50,0.05930197052589566,41.19406685895453
40,64,75,0.0824408366105909,78.7779458433426
40,64,100,0.139850055919415,134.0468608087208
40,64,150,0.06549128590101128,35.080142635907904
40,64,200,0.021791299151454863,10.733861537634931
40,128,30,0.268224267842383,205.38215710316604
40,128,50,0.07267607838686464,54.732211534105865
40,128,75,0.07335565318047832,65.7134346328021
40,128,100,0.08209142561103554,69.97124819531133
40,128,150,0.07623928262706633,39.28000407963354
40,128,200,0.04627490637831663,21.48134780930895
