N,batch_size,epochs,mse,mape
39,8,30,0.09117093117824959,39.34236991578902
39,8,50,0.13624863749081295,94.71855248992553
39,8,75,0.10741414934515577,73.3685069146639
39,8,100,0.04719923110704371,46.78252379704215
39,8,150,0.1175234013884361,116.59392973199307
39,8,200,0.12789257145277297,123.13747266412459
39,16,30,0.09055237410036814,75.92466689686242
39,16,50,0.06136631096069503,55.06876224137594
39,16,75,0.044999263098725865,43.09595509970199
39,16,100,0.268383736383087,230.13975310547858
39,16,150,0.12451944682693572,97.40324090609602
39,16,200,0.060882276937576696,55.797891091278686
39,32,30,0.06331694885449228,51.36813391440732
39,32,50,0.08785333238041837,23.28517528784785
39,32,75,0.06020222923027939,35.696050984113675
39,32,100,0.01007243682177458,5.060576934461259
39,32,150,0.054188764830690996,42.46603777948469
39,32,200,0.2860946470556529,294.93148045511816
39,64,30,0.06370546752938437,62.01958808630595
39,64,50,0.0822827265114663,58.865232978129946
39,64,75,0.08215680281388904,16.169680274073368
39,64,100,0.06667219980506817,32.30594807181363
39,64,150,0.07383520029977649,57.8269716987924
39,64,200,0.06302759396827654,47.27360045985669
39,128,30,0.06502259411020062,56.95404553639567
39,128,50,0.1003167021630003,77.67264846161228
39,128,75,0.056366630744676766,43.299581286286084
39,128,100,0.07849839622359757,44.359357672891186
39,128,150,0.03663568409217522,34.614644058731855
39,128,200,0.06255956145792117,30.881328627698352
