N,batch_size,epochs,mse,mape
23,8,30,0.09183273322232298,80.92333174981857
23,8,50,0.08879231891209288,85.98958716892959
23,8,75,0.13212090831745837,114.468208589423
23,8,100,0.06222657441308059,60.05823760516046
23,8,150,0.10131258165588805,95.58668490898813
23,8,200,0.12373114466455959,117.77135422509741
23,16,30,0.11286119325967411,103.77641607904351
23,16,50,0.08632560601712003,67.42480301121338
23,16,75,0.02023437495816772,16.508623770935746
23,16,100,0.07110230710782223,62.34086084176902
23,16,150,0.03440797642758748,14.6928875143752
23,16,200,0.1419983038929491,122.36039234251072
23,32,30,0.17570404858075667,145.2286144256839
23,32,50,0.06692230443844692,58.8127989146768
23,32,75,0.1499141014632371,127.12850418800492
23,32,100,0.05106032087120346,16.50798657546603
23,32,150,0.20862867111777558,184.92547613383198
23,32,200,0.1092359252237323,98.78545720735814
23,64,30,0.03659879702405848,38.47458151539165
23,64,50,0.1727453926713223,137.34762206002458
23,64,75,0.022891875675824035,24.462979786513518
23,64,100,0.16931424018891209,112.64476188878771
23,64,150,0.10572865273973088,81.63679982844941
23,64,200,0.04207705288162244,24.73217280574088
23,128,30,0.0691520495851795,70.58469823102288
23,128,50,0.0643415684668034,53.97677996499207
23,128,75,0.015176094663265088,7.4482665769988525
23,128,100,0.08392502125087481,69.52265908465122
23,128,150,0.04010597362334999,18.04135119225238
23,128,200,0.02082646284492752,16.71847813465305
