N,batch_size,epochs,mse,mape
74,8,30,0.03244322499265896,24.38881590187921
74,8,50,0.14907296377049362,105.73002867213428
74,8,75,0.023742621627045192,12.111069391214919
74,8,100,0.055017291735399855,16.711019404068413
74,8,150,0.06601101874822181,69.64019763911364
74,8,200,0.15537988290827595,148.69776301725278
74,16,30,0.0826725423016252,37.359426672075976
74,16,50,0.10962613924227227,59.048767771673184
74,16,75,0.040338164100218184,17.190617437411632
74,16,100,0.1109435863978644,89.08016442539771
74,16,150,0.12996926049859767,166.01179175626314
74,16,200,0.03713191428669512,33.11877676412518
74,32,30,0.1417370104340825,132.07351595087627
74,32,50,0.04563743612574196,22.14282266400044
74,32,75,0.028164924620390903,20.026377918108953
74,32,100,0.03193060809034421,8.86515450941286
74,32,150,0.02031803093595585,12.90293575840455
74,32,200,0.040518292615793074,39.211466768795106
74,64,30,0.03092415415166245,34.63831724848202
74,64,50,0.09416063991736913,89.78397542552229
74,64,75,0.049453407950537785,15.372852413019897
74,64,100,0.060476339530824166,56.34966168898694
74,64,150,0.062117175389462334,61.98221853274614
74,64,200,0.04746914100326432,18.914124609052756
74,128,30,0.17622242229155796,147.4285874299185
74,128,50,0.10055568977104559,99.52345329159834
74,128,75,0.09601699939922412,101.28811793551131
74,128,100,0.09505899281354102,94.67309896918745
74,128,150,0.11562944464916054,87.35292498971641
74,128,200,0.04806296180833278,34.89872172594538
